system,SOD,nPRN,vtec_1,vtec_2,vtec_3,vtec_4,vtec_5,vtec_6,vtec_7,vtec_8,vtec_9,vtec_10,vtec_11,vtec_12,vtec_13,vtec_14,vtec_15,vtec_16,vtec_17,vtec_18,vtec_19,vtec_20,vtec_21,vtec_22,vtec_23,vtec_24,vtec_25,vtec_26,vtec_27,vtec_28,vtec_29,vtec_30,vtec_31,vtec_32,stec_1,stec_2,stec_3,stec_4,stec_5,stec_6,stec_7,stec_8,stec_9,stec_10,stec_11,stec_12,stec_13,stec_14,stec_15,stec_16,stec_17,stec_18,stec_19,stec_20,stec_21,stec_22,stec_23,stec_24,stec_25,stec_26,stec_27,stec_28,stec_29,stec_30,stec_31,stec_32,roti_1,roti_2,roti_3,roti_4,roti_5,roti_6,roti_7,roti_8,roti_9,roti_10,roti_11,roti_12,roti_13,roti_14,roti_15,roti_16,roti_17,roti_18,roti_19,roti_20,roti_21,roti_22,roti_23,roti_24,roti_25,roti_26,roti_27,roti_28,roti_29,roti_30,roti_31,roti_32,ipplat_1,ipplat_2,ipplat_3,ipplat_4,ipplat_5,ipplat_6,ipplat_7,ipplat_8,ipplat_9,ipplat_10,ipplat_11,ipplat_12,ipplat_13,ipplat_14,ipplat_15,ipplat_16,ipplat_17,ipplat_18,ipplat_19,ipplat_20,ipplat_21,ipplat_22,ipplat_23,ipplat_24,ipplat_25,ipplat_26,ipplat_27,ipplat_28,ipplat_29,ipplat_30,ipplat_31,ipplat_32,ipplon_1,ipplon_2,ipplon_3,ipplon_4,ipplon_5,ipplon_6,ipplon_7,ipplon_8,ipplon_9,ipplon_10,ipplon_11,ipplon_12,ipplon_13,ipplon_14,ipplon_15,ipplon_16,ipplon_17,ipplon_18,ipplon_19,ipplon_20,ipplon_21,ipplon_22,ipplon_23,ipplon_24,ipplon_25,ipplon_26,ipplon_27,ipplon_28,ipplon_29,ipplon_30,ipplon_31,ipplon_32
GPS,10651,32,,,,,,,,,,45.24117557369889,,,,,,,,,,,,,40.77862189643507,,59.15816804581748,,,31.765364563695215,,,31.40403199172949,39.61155907238585,,,,,,,,,,49.33802220523412,,,,,,,,,,,,,56.3113979851937,,94.15486374099893,,,35.15050393597368,,,55.66689734664089,57.84031605594503,,,,,,,,,,0.035339567668329665,,,,,,,,,,,,,0.162501858131464,,0.15112246010822533,,,0.07840172537648285,,,0.046440294810265875,0.03763740915674705,,,,,,,,,,19.94491110618332,,,,,,,,,,,,,17.772162344159025,,18.62366308432143,,,18.373502215824367,,,16.00946416335673,21.809480266873898,,,,,,,,,,99.53318408654556,,,,,,,,,,,,,101.6512113909519,,102.91313852436664,,,97.62352332928806,,,95.69110138484487,98.18367055633955
GPS,10681,32,,,,,,,,,,45.44719919106153,,,,,,,,,,,,,40.999410234686714,,59.11719557573738,,,31.834236024168064,,,31.490609301311814,39.78893373565896,,,,,,,,,,49.49644034735501,,,,,,,,,,,,,56.72430552993176,,94.04614189311866,,,35.18619107410706,,,55.58356706982388,58.08290985224138,,,,,,,,,,0.08833362273118019,,,,,,,,,,,,,0.058152733590387175,,0.13574825647673563,,,0.05427438149154715,,,0.06520405280125044,0.041335600509577304,,,,,,,,,,19.931019231667136,,,,,,,,,,,,,17.753010264260595,,18.644067779576844,,,18.388378088181685,,,16.03704732940782,21.812832440952015,,,,,,,,,,99.53869647201057,,,,,,,,,,,,,101.65728493290459,,102.91114359383629,,,97.62717701045844,,,95.70183625452144,98.20036451508196
GPS,10711,32,,,,,,,,,,45.5966013024009,,,,,,,,,,,,,41.093998654467974,,59.14524689285468,,,31.8244395556001,,,31.4799583887795,39.987704588019426,,,,,,,,,,49.59441379556639,,,,,,,,,,,,,56.97272639412477,,94.04466246500968,,,35.13734019268833,,,55.34520016031977,58.35506174762721,,,,,,,,,,0.051232463654814736,,,,,,,,,,,,,0.17934032227237964,,0.1223611508658179,,,0.0293194357766896,,,0.06978285735089103,0.020694867865642202,,,,,,,,,,19.917128670131213,,,,,,,,,,,,,17.73378780142572,,18.664452342164843,,,18.403224350885818,,,16.06444767197496,21.816101571894237,,,,,,,,,,99.54416581834772,,,,,,,,,,,,,101.66338024326063,,102.90919661137859,,,97.63083672180748,,,95.71247520555073,98.21707414504046
GPS,10741,32,,,,,,,,,,45.72431427468133,,,,,,,,,,,,,41.295906103705946,,59.100438021070666,,,31.895424318225352,,,31.503418651321198,40.13417920189639,,,,,,,,,,49.66965262871215,,,,,,,,,,,,,57.36552606494842,,93.9346423362453,,,35.17677109924183,,,55.16362471445405,58.55481287762638,,,,,,,,,,0.0783288409951031,,,,,,,,,,,,,0.11165613819586881,,0.14035539934763008,,,0.02524669622067973,,,0.0915547521158062,0.03728058976429354,,,,,,,,,,19.903239294702278,,,,,,,,,,,,,17.714494059494843,,18.684817688374626,,,18.418041413566613,,,16.091667676829754,21.819287537293036,,,,,,,,,,99.54959249206975,,,,,,,,,,,,,101.6694979634367,,102.90729795925253,,,97.63450280180861,,,95.72301973165945,98.2337990635387
GPS,10771,32,,,,,,,,,,45.86874606215533,,,,,,,,,,,,,41.49194478690353,,59.09964651959512,,,31.949946257730957,,,31.566219248990166,40.239110851011134,,,,,,,,,,49.76342933405086,,,,,,,,,,,,,57.75310243285269,,93.89379239581223,,,35.199083096555086,,,55.04660002536777,58.697047990551035,,,,,,,,,,0.049567216984765225,,,,,,,,,,,,,0.10988965760426936,,0.14562790047809004,,,0.038383793544745456,,,0.07585110156720674,0.036111007587124856,,,,,,,,,,19.88935097610077,,,,,,,,,,,,,17.695128129411195,,18.705164735604562,,,18.432829681202847,,,16.11870979189865,21.82239021776479,,,,,,,,,,99.55497685843804,,,,,,,,,,,,,101.67563874068345,,102.90544802223553,,,97.63817558784417,,,95.73347130611836,98.25053888591054
GPS,10801,32,,,,,,,,,,46.07342861520761,,,,,,,,,,,,,41.8093919108009,,59.081710596995315,,,32.001290613253325,,,31.653311290078804,40.40646877141126,,,,,,,,,,49.922330559080415,,,,,,,,,,,,,58.30495422562091,,93.8291510299569,,,35.2186778145681,,,54.969549684509666,58.92560245135714,,,,,,,,,,0.07899645075087583,,,,,,,,,,,,,0.10113747459403785,,0.16845938173261804,,,0.03271443884645235,,,0.11098003885772811,0.03348074543703632,,,,,,,,,,19.875463375995874,,,,,,,,,,,,,17.675689089028833,,18.725494846438206,,,18.447589554180283,,,16.145576427880975,21.825409496971766,,,,,,,,,,99.56031948406412,,,,,,,,,,,,,101.68180322819111,,102.90364751981132,,,97.64185541623819,,,95.74383138208997,98.2672932255442
GPS,10831,32,,,,,,,,,,46.27808280925697,,,,,,,,,,,,,42.18021412068949,,59.104007377344566,,,32.05876233746705,,,31.665746309955964,40.5606577155263,,,,,,,,,,50.08165443732576,,,,,,,,,,,,,58.931290012325455,,93.82785278453625,,,35.24560917250637,,,54.77532368672339,59.13589065441733,,,,,,,,,,0.055438502496660685,,,,,,,,,,,,,0.09980118966634659,,0.17449233152346347,,,0.039765685026870355,,,0.07552522370719057,0.0512636776873753,,,,,,,,,,19.86157677340877,,,,,,,,,,,,,17.656175615107166,,18.745808056903474,,,18.462321648739223,,,16.172270463531966,21.828345278048147,,,,,,,,,,99.565620326557,,,,,,,,,,,,,101.68799249620938,,102.90189618099707,,,97.64554283420948,,,95.754101868131,98.2840620864262
GPS,10861,32,,,,,,,,,,46.49698824488877,,,,,,,,,,,,,42.372698840649996,,59.15119512333683,,,32.12215049714822,,,31.678183662472755,40.76032476554126,,,,,,,,,,50.25667819093177,,,,,,,,,,,,,59.32273097257217,,93.8665591021902,,,35.279635664378986,,,54.58299984118877,59.409038824076625,,,,,,,,,,0.06649696088573075,,,,,,,,,,,,,0.1216273808157192,,0.1475390067547556,,,0.026762738989838594,,,0.11409132990263568,0.031364089907659036,,,,,,,,,,19.84769082537616,,,,,,,,,,,,,17.636587532949438,,18.76610572814273,,,18.477025915477785,,,16.198793227692704,21.8311974174034,,,,,,,,,,99.57087995009235,,,,,,,,,,,,,101.69420638844656,,102.90019472757479,,,97.64923775267461,,,95.76428322898352,98.30084429329347
GPS,10891,32,,,,,,,,,,46.67282051126307,,,,,,,,,,,,,42.491271799670656,,59.23443576871582,,,32.21771195069752,,,31.733253319056317,40.98934673284374,,,,,,,,,,50.3861420698673,,,,,,,,,,,,,59.61779866571191,,93.96217756555112,,,35.34904742962807,,,54.45963475098727,59.722735069412074,,,,,,,,,,0.06403771696815753,,,,,,,,,,,,,0.16503959689490647,,0.08669876445751927,,,0.029815971243495935,,,0.026465002945104114,0.050578412395503,,,,,,,,,,19.833805393010586,,,,,,,,,,,,,17.616923493591365,,18.78638878290395,,,18.491702961634758,,,16.225147527678192,21.83396582498273,,,,,,,,,,99.57609871502837,,,,,,,,,,,,,101.70044598720601,,102.89854355524874,,,97.65294071643383,,,95.77437733362345,98.31763984642906
GPS,10921,32,,,,,,,,,,46.80736468728251,,,,,,,,,,,,,42.8443729732737,,59.25678088913593,,,32.30709423286193,,,31.763006048938955,41.158470246922334,,,,,,,,,,50.472099052372094,,,,,,,,,,,,,60.23003472269681,,93.96761212415157,,,35.41245090882872,,,54.29798613820136,59.95352369114631,,,,,,,,,,0.06577577195143364,,,,,,,,,,,,,0.12179257877710525,,0.04652267474126314,,,0.03005604668467265,,,0.06297265069687387,0.03732002672659695,,,,,,,,,,19.81992033502488,,,,,,,,,,,,,17.5971825205628,,18.806658145506173,,,18.50635316969199,,,16.251335631387082,21.836650396850438,,,,,,,,,,99.58127698052405,,,,,,,,,,,,,101.70671197052164,,102.89694306267195,,,97.6566520578749,,,95.78438555819423,98.33444835193785
GPS,10951,32,,,,,,,,,,46.92603932752781,,,,,,,,,,,,,43.027716702877,,59.324929153031356,,,32.364308919289954,,,31.77918896900791,41.305191702442514,,,,,,,,,,50.54178250299508,,,,,,,,,,,,,60.617490337605595,,94.04475307408555,,,35.44188821945932,,,54.11680313070499,60.153274856608924,,,,,,,,,,0.06172649433319142,,,,,,,,,,,,,0.17520930409879315,,0.082707946624682,,,0.04508830915994603,,,0.014101195173266367,0.07493430187941505,,,,,,,,,,19.8060355077328,,,,,,,,,,,,,17.577363623310664,,18.826914741933123,,,18.52097691776776,,,16.27735977248069,21.83925103222296,,,,,,,,,,99.58641510454999,,,,,,,,,,,,,101.71300502291678,,102.89539365153371,,,97.66037210847355,,,95.79430926040523,98.35126941423026
GPS,10981,32,,,,,,,,,,47.10406411625929,,,,,,,,,,,,,42.96453043599555,,59.45575593562818,,,32.39835050754533,,,31.79353533569887,41.43415873093226,,,,,,,,,,50.67535244480052,,,,,,,,,,,,,60.67527807551743,,94.21914277694103,,,35.44711145145188,,,53.93456341924229,60.32841943413728,,,,,,,,,,0.06430073137797038,,,,,,,,,,,,,0.11830837844307898,,0.07009008259082784,,,0.053409666665494245,,,0.06378606976849827,0.05052939766286264,,,,,,,,,,19.79215076504897,,,,,,,,,,,,,17.55746579696738,,18.84715949993616,,,18.535574579666843,,,16.30322215096274,21.841767633488036,,,,,,,,,,99.59151344389942,,,,,,,,,,,,,101.71932583552697,,102.89389572664794,,,97.66410119882329,,,95.80414977985464,98.36810263607158
GPS,11011,32,,,,,,,,,,47.27826096904628,,,,,,,,,,,,,43.27936472540605,,59.420812344724546,,,32.431443986770105,,,31.851555246288868,41.62300409694681,,,,,,,,,,50.80542019510357,,,,,,,,,,,,,61.24512433426741,,94.14444742093337,,,35.452062962607116,,,53.82194679963656,60.58632059649809,,,,,,,,,,0.07949837147012397,,,,,,,,,,,,,0.15777585204481093,,0.08661914069188,,,0.02457093483023397,,,0.018776408105850104,0.07272906286780195,,,,,,,,,,19.778265958488298,,,,,,,,,,,,,17.537488022145585,,18.867393349128733,,,18.550146524922447,,,16.32892493372455,21.84420010622378,,,,,,,,,,99.59657235419951,,,,,,,,,,,,,101.72567510621538,,102.89244969604209,,,97.66783965866288,,,95.81390843833759,98.38494761863463
GPS,11041,32,,,,,,,,,,47.51655310773054,,,,,,,,,,,,,43.536076336893714,,59.41291693883965,,,32.547293508710965,,,31.864102972386988,41.810473809486375,,,,,,,,,,51.004205194748856,,,,,,,,,,,,,61.73979222502788,,94.11304767021198,,,35.5466549013847,,,53.64031092407797,60.84225931876812,,,,,,,,,,0.05511969373778157,,,,,,,,,,,,,0.1882420862238504,,0.09581968104876383,,,0.0412851955697956,,,0.05465941656983023,0.06011289755938894,,,,,,,,,,19.764380937165775,,,,,,,,,,,,,17.517429264714476,,18.88761722109084,,,18.564693118839678,,,16.3544702551041,21.846548359216197,,,,,,,,,,99.60159218992257,,,,,,,,,,,,,101.73205353969453,,102.89105597104715,,,97.67158781690416,,,95.82358654015765,98.4018039615467
GPS,11071,32,,,,,,,,,,47.77964571440166,,,,,,,,,,,,,,,59.55187405984088,,,32.66483743975906,,,31.876419854209608,41.98790034153462,,,,,,,,,,51.22980083480041,,,,,,,,,,,,,,,94.30645843455937,,,35.64369239862518,,,53.460124261781935,61.08424927916035,,,,,,,,,,0.06827238646687032,,,,,,,,,,,,,,,0.05677718382394557,,,0.038901597793684545,,,0.018924003489694318,0.054534112587626395,,,,,,,,,,19.750495547795133,,,,,,,,,,,,,,,18.90783204946502,,,18.579214722538353,,,16.37986021741129,21.84881230447716,,,,,,,,,,99.60657330439764,,,,,,,,,,,,,,,102.88971496638833,,,97.67534600165926,,,95.83318537242401,98.4186712629432
GPS,11101,32,,,,,,,,,,47.95968816240771,,,,,,,,,,,,,43.31478639478551,,59.628797860263866,,,32.70763415142411,,,31.901902978250277,42.14399421879837,,,,,,,,,,51.36771845185694,,,,,,,,,,,,,61.73979222502788,,94.40811532788831,,,35.661173637778646,,,53.30197787596182,61.29668110499967,,,,,,,,,,0.06719491396254737,,,,,,,,,,,,,0.20155213515312306,,0.0939998037217411,,,0.04018996020502761,,,0.031104038880835214,0.05195309402578393,,,,,,,,,,19.736609634687497,,,,,,,,,,,,,17.47706459044742,,18.928038770063417,,,18.59371169299522,,,16.40509689147198,21.850991857261292,,,,,,,,,,99.61151604982223,,,,,,,,,,,,,101.74490074885959,,102.888427100276,,,97.67911454026768,,,95.8427062053545,98.43554911951901
GPS,11131,32,,,,,,,,,,48.11845013811399,,,,,,,,,,,,,43.72229509879821,,59.58982026181338,,,32.72442855711016,,,31.93101574051559,42.2711103742224,,,,,,,,,,51.483686436976875,,,,,,,,,,,,,62.44755620722463,,94.3364694017111,,,35.65151219238595,,,53.151047412534936,61.46898757930547,,,,,,,,,,0.10307848752431588,,,,,,,,,,,,,0.15372579142699586,,0.024345892000804715,,,0.06720945662799108,,,0.019239653110326372,0.05249778788068453,,,,,,,,,,19.722723039750026,,,,,,,,,,,,,17.456756529567272,,18.94823832096929,,,18.60818438308742,,,16.430182317143114,21.853086936082722,,,,,,,,,,99.61642077727392,,,,,,,,,,,,,101.75137096934532,,102.88719279449818,,,97.68289375932372,,,95.85215029256533,98.45243712658264
GPS,11161,32,,,,,,,,,,48.22567874171023,,,,,,,,,,,,,44.10820768484981,,59.5853302989205,,,32.795120526133914,,,31.993223272720527,42.38857126614053,,,,,,,,,,51.54573124106397,,,,,,,,,,,,,63.1300493713536,,94.31938067185385,,,35.70036307380469,,,53.05228894573113,61.62788876887159,,,,,,,,,,0.07529570950063084,,,,,,,,,,,,,0.34053953129928716,,0.11459339129137727,,,0.03953856269823896,,,0.022790126805685575,0.052606745164652385,,,,,,,,,,19.70883560248365,,,,,,,,,,,,,17.436363197543628,,18.96843164263898,,,18.622633141622835,,,16.455118503814738,21.855097462730154,,,,,,,,,,99.62128783672242,,,,,,,,,,,,,101.75787324247105,,102.88601247451356,,,97.68668398469984,,,95.86151887135526,98.4693348781043
GPS,11191,32,,,,,,,,,,48.32733821144081,,,,,,,,,,,,,44.588803048209954,,59.578138225741576,,,32.81418258637947,,,32.04539452514504,42.44892105027257,,,,,,,,,,51.60264342223439,,,,,,,,,,,,,63.946293589049496,,94.30051057820381,,,35.694626508593586,,,52.93952135828352,61.70777714202537,,,,,,,,,,0.10383560272998674,,,,,,,,,,,,,0.15341772133312467,,0.037925799170934846,,,0.07898904314917549,,,0.02027769829551863,0.03373352124802616,,,,,,,,,,19.694947159980728,,,,,,,,,,,,,17.415883483062178,,18.988619678012366,,,18.63705831338746,,,16.47990743092992,21.857023362282874,,,,,,,,,,99.62611757704174,,,,,,,,,,,,,101.76440830909343,,102.88488656954492,,,97.69048554157483,,,95.87081316299427,98.48624196677393
GPS,11221,32,,,,,,,,,,48.40416280276228,,,,,,,,,,,,,44.921450104878,,59.56487170495867,,,32.8390231453122,,,32.102889415942336,42.575283298093886,,,,,,,,,,51.63407342326564,,,,,,,,,,,,,64.56435671393103,,94.27475671269079,,,35.69583421586525,,,52.8362038896207,61.87887597998638,,,,,,,,,,0.08621312097165273,,,,,,,,,,,,,0.4447722446933101,,0.13708152732079204,,,0.038067862608723406,,,0.032567308734084734,0.059087856433923266,,,,,,,,,,19.68105754692245,,,,,,,,,,,,,17.395316258626146,,19.008803372621855,,,18.651460239181937,,,16.504551048466354,21.85886456312504,,,,,,,,,,99.6309103460223,,,,,,,,,,,,,101.77097691770014,,102.88381551267412,,,97.69429875445852,,,95.8800343729966,98.50315798405394
GPS,11251,32,,,,,,,,,,48.57491073057004,,,,,,,,,,,,,45.04957764764562,,59.53731370710633,,,32.873323686293574,,,32.14316209368286,42.65829032120617,,,,,,,,,,51.76556017198484,,,,,,,,,,,,,64.90513528504664,,94.22967985000204,,,35.70791107580126,,,52.70812886518174,61.98998299210012,,,,,,,,,,0.11793290785920282,,,,,,,,,,,,,0.3287771476904052,,0.057569535265238295,,,0.07964338232112739,,,0.040803837242847626,0.07947796651920683,,,,,,,,,,19.66716659557572,,,,,,,,,,,,,17.37466038033439,,19.028983674699514,,,18.66583925586209,,,16.529051277426497,21.86062099695886,,,,,,,,,,99.63566649038343,,,,,,,,,,,,,101.77757982453778,,102.88279974093739,,,97.69812394721781,,,95.88918369139546,98.52008252022524
GPS,11281,32,,,,,,,,,,48.696486808634944,,,,,,,,,,,,,45.176979667885334,,59.541972651763054,,,32.90537968738916,,,32.185865602176165,42.76440087397892,,,,,,,,,,51.845810875051846,,,,,,,,,,,,,65.24760464634255,,94.23571827997006,,,35.718327360403386,,,52.58518646365946,62.132972944234204,,,,,,,,,,0.12128627166504145,,,,,,,,,,,,,0.4743681123851519,,0.12067798054901453,,,0.05097809147896705,,,0.03521089429958558,0.08546893387369082,,,,,,,,,,19.65327413578978,,,,,,,,,,,,,17.35391468761455,,19.049161535282735,,,18.680195696369488,,,16.55341001030581,21.862292598818257,,,,,,,,,,99.64038635578588,,,,,,,,,,,,,101.78421779375509,,102.88183969542254,,,97.70196144309962,,,95.89826229300796,98.53701516444293
GPS,11311,32,,,,,,,,,,48.832222543092676,,,,,,,,,,,,,45.57097501762803,,59.540169986624626,,,32.96910059152489,,,32.184905353484154,42.87762998456774,,,,,,,,,,51.94176145347955,,,,,,,,,,,,,65.96104472859417,,94.2342992460905,,,35.76331364947967,,,52.397995276504965,62.28574509475643,,,,,,,,,,0.12715772396084207,,,,,,,,,,,,,0.3139708733181357,,0.06893273181116606,,,0.07964921974991708,,,0.04582027795366758,0.08306078053764859,,,,,,,,,,19.63937999499224,,,,,,,,,,,,,17.333078002940187,,19.069337908334035,,,18.6945298897743,,,16.577629111570136,21.86387930708199,,,,,,,,,,99.64507028684456,,,,,,,,,,,,,101.79089159755205,,102.88093582136581,,,97.70581156475703,,,95.90727133770203,98.55395550479572
GPS,11341,32,,,,,,,,,,49.02960927571413,,,,,,,,,,,,,45.720134535206384,,59.61766409803996,,,32.99393497936345,,,32.265128888987086,43.043087795135186,,,,,,,,,,52.10344031657532,,,,,,,,,,,,,66.339955996306,,94.35530928051469,,,35.76748014204246,,,52.33438043523299,62.51064628982798,,,,,,,,,,0.10651498414816184,,,,,,,,,,,,,0.47933619578231146,,0.11411072489345143,,,0.0459130272567924,,,0.034417705097111354,0.06772116541243799,,,,,,,,,,19.625483998185445,,,,,,,,,,,,,17.312149131596627,,19.089513750847367,,,18.708842161307583,,,16.60171041810924,21.865381063484946,,,,,,,,,,99.64971862714128,,,,,,,,,,,,,101.79760201631456,,102.88008856825094,,,97.70967463427259,,,95.9162119706533,98.5709031283508
GPS,11371,32,,,,,,,,,,49.19492331276691,,,,,,,,,,,,,45.96421454779133,,59.644985643934525,,,33.04587804761392,,,32.277874429105665,43.131480239176526,,,,,,,,,,52.23199842392295,,,,,,,,,,,,,66.85352412463612,,94.40268073382441,,,35.80132552215362,,,52.170950458654296,62.628969295261804,,,,,,,,,,0.05249628455957214,,,,,,,,,,,,,0.23212753678776282,,0.02866161801785149,,,0.020834091293626487,,,0.03358289539096165,0.04367470210534426,,,,,,,,,,19.61158596793885,,,,,,,,,,,,,17.291126861368603,,19.109690022974153,,,18.72313283239588,,,16.625655739693443,21.866797813130134,,,,,,,,,,99.6543317192388,,,,,,,,,,,,,101.80434983877527,,102.87929838990789,,,97.71355097318191,,,95.925085322601,98.5878576212163
GPS,11401,32,,,,,,,,,,49.43853293314073,,,,,,,,,,,,,46.21770031430244,,59.68059982284763,,,33.05919648045572,,,32.28351906181477,43.23199493144354,,,,,,,,,,52.44367548147971,,,,,,,,,,,,,67.38375832960764,,94.46496707936583,,,35.7946832562815,,,51.99861376950205,62.763988450329784,,,,,,,,,,0.06726057452946514,,,,,,,,,,,,,0.2427400661227184,,0.06044062865438776,,,0.021613033906271662,,,0.011434236750915391,0.043601878062994634,,,,,,,,,,19.597685724394722,,,,,,,,,,,,,17.270009962301064,,19.12986768811678,,,18.73740222068985,,,16.649466859403475,21.868129504498548,,,,,,,,,,99.65890990469026,,,,,,,,,,,,,101.81113586215159,,102.87856574461497,,,97.71744090249564,,,95.93389251009314,98.6048185685823
GPS,11431,32,,,,,,,,,,49.56158614620356,,,,,,,,,,,,,46.62616530319754,,59.81388626893372,,,33.110089121178504,,,32.3053898075634,43.35645419537147,,,,,,,,,,52.52917956045882,,,,,,,,,,,,,68.13379128611706,,94.6775801233569,,,35.828860786922874,,,51.852121554938726,62.9320378939238,,,,,,,,,,0.07017099362354605,,,,,,,,,,,,,0.1953959696851954,,0.06898680681468419,,,0.01624267841914868,,,0.02873303977313218,0.03027753183549185,,,,,,,,,,19.58378308525129,,,,,,,,,,,,,17.24879718638534,,19.150047713075153,,,18.75165064011155,,,16.67314553408402,21.86937608946036,,,,,,,,,,99.66345352405673,,,,,,,,,,,,,101.81796089230929,,102.87789109519898,,,97.72134474272622,,,95.94263463573894,98.62178555479004
GPS,11461,32,,,,,,,,,,49.6957970416698,,,,,,,,,,,,,46.683875015122425,,59.78356714374066,,,33.16875071275562,,,32.30665860698128,43.457821333370454,,,,,,,,,,52.627213367436205,,,,,,,,,,,,,68.39830449950358,,94.6447310884461,,,35.87203553282338,,,51.67667507719003,63.06811382388499,,,,,,,,,,0.09873366452160215,,,,,,,,,,,,,0.2113847799236542,,0.06092838394070643,,,0.020304132110704292,,,0.03404209069753536,0.04428566340713998,,,,,,,,,,19.56987786575374,,,,,,,,,,,,,17.227487267279955,,19.17023106815306,,,18.765878400882027,,,16.69669349477582,21.870537523284348,,,,,,,,,,99.66796291692133,,,,,,,,,,,,,101.82482574391554,,102.87727490913879,,,97.72526281390931,,,95.95131278845153,98.63875816338621
GPS,11491,32,,,,,,,,,,49.84678780720626,,,,,,,,,,,,,47.14315093619555,,59.775582107110985,,,33.125262303112784,,,32.37173384651324,43.60114139765319,,,,,,,,,,52.7436644354648,,,,,,,,,,,,,69.22795410832941,,94.64808238303343,,,35.807092231284294,,,51.59723953663504,63.26209828021694,,,,,,,,,,0.06671423851654742,,,,,,,,,,,,,0.11816226221415876,,0.10150406447712605,,,0.01627649849795003,,,0.03225723211706032,0.01796073550481114,,,,,,,,,,19.555969878705064,,,,,,,,,,,,,17.206078920016946,,19.19041872727068,,,18.780085809548666,,,16.720112447107017,21.871613764645502,,,,,,,,,,99.67243842189761,,,,,,,,,,,,,101.83173124059793,,102.87671765866968,,,97.72919543562504,,,95.95992804367478,98.65573597716156
GPS,11521,32,,,,,,,,,,49.96464092417837,,,,,,,,,,,,,47.573872513182124,,59.79043564787872,,,33.16054841194284,,,32.38093767023384,43.668379640257136,,,,,,,,,,52.82611915554036,,,,,,,,,,,,,70.02273177699738,,94.68841909663826,,,35.826837881675765,,,51.43667780719847,63.35089329501741,,,,,,,,,,0.06459242145495012,,,,,,,,,,,,,0.1282214455996657,,0.05987747512750318,,,0.021838978928266594,,,0.03008749370978305,0.041516528778352234,,,,,,,,,,19.54205893444732,,,,,,,,,,,,,17.18457084070391,,19.21061166809685,,,18.79427316901593,,,16.743404071727976,21.87260477563413,,,,,,,,,,99.67688037664712,,,,,,,,,,,,,101.838678215106,,102.87621982088834,,,97.73314292701988,,,95.96848146362451,98.67271857821734
GPS,11551,32,,,,,,,,,,50.07470176059838,,,,,,,,,,,,,47.87753277543829,,59.80416990155894,,,33.226462315687186,,,32.34365159800243,43.781746470901204,,,,,,,,,,52.90123720022725,,,,,,,,,,,,,70.64369332840403,,94.72945018429621,,,35.87991564988673,,,51.20948205696936,63.50336358078274,,,,,,,,,,0.05469553896187968,,,,,,,,,,,,,0.1095492914564832,,0.09198842568791726,,,0.03139233503385027,,,0.028838659115107326,0.014510434990603832,,,,,,,,,,19.528144840858065,,,,,,,,,,,,,17.162961706210446,,19.23081087216991,,,18.80844077858063,,,16.766570024708884,21.873510521763208,,,,,,,,,,99.68128911789245,,,,,,,,,,,,,101.84566750947869,,102.87578187785915,,,97.73710560682969,,,95.97697409751456,98.68970554801766
GPS,11581,32,,,,,,,,,,50.21387861889379,,,,,,,,,,,,,48.122961793004016,,59.83444334895521,,,33.26027862270692,,,32.38529368413081,43.95427539273779,,,,,,,,,,53.00772481625253,,,,,,,,,,,,,71.18672901767457,,94.79795614249397,,,35.899540547282754,,,51.09991476080376,63.73750356803118,,,,,,,,,,0.0672237372673351,,,,,,,,,,,,,0.2014253819790304,,0.03464420523869129,,,0.046507746851468135,,,0.03185702003081009,0.0377782952343282,,,,,,,,,,19.51422740334303,,,,,,,,,,,,,17.14125017385911,,19.25101732502943,,,18.822588933962013,,,16.789611937942798,21.87433097197528,,,,,,,,,,99.68566498143123,,,,,,,,,,,,,101.85269997521185,,102.87540431672208,,,97.74108379340123,,,95.98540698178402,98.70669646744602
GPS,11611,32,,,,,,,,,,50.46999312731432,,,,,,,,,,,,,48.30917564641002,,59.80399479879849,,,33.28126247710534,,,32.353277782094665,44.1529756237467,,,,,,,,,,53.237517128249856,,,,,,,,,,,,,71.64987629832791,,94.77679149368637,,,35.906243171920885,,,50.88413160491367,64.00772316724579,,,,,,,,,,0.0625671473564349,,,,,,,,,,,,,0.1549272833613381,,0.08356132131285492,,,0.03701903714341267,,,0.04781383072851411,0.030319746202793655,,,,,,,,,,19.500306424829,,,,,,,,,,,,,17.11943488110239,,19.271232016339347,,,18.836717927332757,,,16.812531419537134,21.87506609864859,,,,,,,,,,99.69000830215022,,,,,,,,,,,,,101.85977647343101,,102.875087629802,,,97.74507780471399,,,95.99378114031836,98.72369091685759
