system,SOD,nPRN,vtec_1,vtec_2,vtec_3,vtec_4,vtec_5,vtec_6,vtec_7,vtec_8,vtec_9,vtec_10,vtec_11,vtec_12,vtec_13,vtec_14,vtec_15,vtec_16,vtec_17,vtec_18,vtec_19,vtec_20,vtec_21,vtec_22,vtec_23,vtec_24,vtec_25,vtec_26,vtec_27,vtec_28,stec_1,stec_2,stec_3,stec_4,stec_5,stec_6,stec_7,stec_8,stec_9,stec_10,stec_11,stec_12,stec_13,stec_14,stec_15,stec_16,stec_17,stec_18,stec_19,stec_20,stec_21,stec_22,stec_23,stec_24,stec_25,stec_26,stec_27,stec_28,roti_1,roti_2,roti_3,roti_4,roti_5,roti_6,roti_7,roti_8,roti_9,roti_10,roti_11,roti_12,roti_13,roti_14,roti_15,roti_16,roti_17,roti_18,roti_19,roti_20,roti_21,roti_22,roti_23,roti_24,roti_25,roti_26,roti_27,roti_28,ipplat_1,ipplat_2,ipplat_3,ipplat_4,ipplat_5,ipplat_6,ipplat_7,ipplat_8,ipplat_9,ipplat_10,ipplat_11,ipplat_12,ipplat_13,ipplat_14,ipplat_15,ipplat_16,ipplat_17,ipplat_18,ipplat_19,ipplat_20,ipplat_21,ipplat_22,ipplat_23,ipplat_24,ipplat_25,ipplat_26,ipplat_27,ipplat_28,ipplon_1,ipplon_2,ipplon_3,ipplon_4,ipplon_5,ipplon_6,ipplon_7,ipplon_8,ipplon_9,ipplon_10,ipplon_11,ipplon_12,ipplon_13,ipplon_14,ipplon_15,ipplon_16,ipplon_17,ipplon_18,ipplon_19,ipplon_20,ipplon_21,ipplon_22,ipplon_23,ipplon_24,ipplon_25,ipplon_26,ipplon_27,ipplon_28
GAL,15181,28,59.32959011937618,33.773486374574176,,,,,,,,,,,,47.61911113844022,,,,,,45.44012920503614,,,,,,,,,81.4112285370982,49.16706559184141,,,,,,,,,,,,70.64634688385907,,,,,,69.63244006107344,,,,,,,,,0.0757323936360014,0.03610808460496928,,,,,,,,,,,,0.04224759068525539,,,,,,0.10550631877269702,,,,,,,,,16.298877360514872,21.652961636377967,,,,,,,,,,,,17.511094770196316,,,,,,19.74255889661102,,,,,,,,,100.29919036710136,100.04049706967129,,,,,,,,,,,,95.83184913426267,,,,,,102.46413598622011,,,,,,,,
GAL,15211,28,59.280887740060805,33.83176729635905,,,,,,,,,,,,47.777930422053245,,,,,,45.34191712687567,,,,,,,,,81.12286800782243,49.24846975689465,,,,,,,,,,,,71.01159227281309,,,,,,69.51584171488034,,,,,,,,,0.07572996463590814,0.018272711386484612,,,,,,,,,,,,0.02822600054147493,,,,,,0.0749172616638895,,,,,,,,,16.3171259589039,21.648908827160348,,,,,,,,,,,,17.493756438429187,,,,,,19.757956680915402,,,,,,,,,100.29740423620309,100.05330462685463,,,,,,,,,,,,95.82603295377763,,,,,,102.46238724790415,,,,,,,,
GAL,15241,28,59.24876902829956,33.89393592655844,,,,,,,,,,,,47.91960247154546,,,,,,45.27885010148597,,,,,,,,,80.85840336362487,49.33507112639151,,,,,,,,,,,,71.35463650804847,,,,,,69.45158276205834,,,,,,,,,0.07379116340855232,0.020397719766881248,,,,,,,,,,,,0.038780894974150104,,,,,,0.0857119508046437,,,,,,,,,16.33529631283823,21.644789147095064,,,,,,,,,,,,17.47635712576636,,,,,,19.773365358714056,,,,,,,,,100.29561115118383,100.06609328150465,,,,,,,,,,,,95.82019191696193,,,,,,102.46068817828802,,,,,,,,
GAL,15271,28,59.25715866817224,33.92484345882934,,,,,,,,,,,,48.06451607942218,,,,,,45.17974177421584,,,,,,,,,80.64921556668185,49.37871077698637,,,,,,,,,,,,71.7043749761968,,,,,,69.33608600592984,,,,,,,,,0.045917703189421274,0.01716406854280033,,,,,,,,,,,,0.031341200655213175,,,,,,0.021213696566041718,,,,,,,,,16.353389093771042,21.640602742912268,,,,,,,,,,,,17.458896178802604,,,,,,19.788785482559692,,,,,,,,,100.2938113590864,100.07886271410486,,,,,,,,,,,,95.81432611212327,,,,,,102.45903901686641,,,,,,,,
GAL,15301,28,59.33519746654078,33.94931115698421,,,,,,,,,,,,48.210761651631756,,,,,,45.104780446334004,,,,,,,,,80.53323864699917,49.4133965093566,,,,,,,,,,,,72.05812433357468,,,,,,69.25694149356411,,,,,,,,,0.02599709725837687,0.026548770684159513,,,,,,,,,,,,0.02774764475950031,,,,,,0.05276038457070413,,,,,,,,,16.371404968692982,21.636349763816135,,,,,,,,,,,,17.44137294047608,,,,,,19.804217606643608,,,,,,,,,100.2920051043603,100.09161260720367,,,,,,,,,,,,95.80843562848439,,,,,,102.45744000618699,,,,,,,,
GAL,15331,28,59.417375104997404,34.04206473832171,,,,,,,,,,,,48.35286356619774,,,,,,45.032051532234775,,,,,,,,,80.4238147625217,49.541519074468596,,,,,,,,,,,,72.4080887572045,,,,,,69.1822598140151,,,,,,,,,0.016886922774474747,0.009764999384798826,,,,,,,,,,,,0.031250192843916606,,,,,,0.04233623108935476,,,,,,,,,16.38934460011266,21.632030343854982,,,,,,,,,,,,17.423786734189132,,,,,,19.819662286811905,,,,,,,,,100.29019262890564,100.10434263561429,,,,,,,,,,,,95.80252055694196,,,,,,102.45589139189522,,,,,,,,
GAL,15361,28,59.478436745483904,34.098485691236434,,,,,,,,,,,,48.48368906349519,,,,,,44.961747946814896,,,,,,,,,80.28783986924961,49.619731479692945,,,,,,,,,,,,72.74404332112219,,,,,,69.11232342794678,,,,,,,,,0.07624563197190427,0.02904196798061985,,,,,,,,,,,,0.022157003333675748,,,,,,0.04161651722896566,,,,,,,,,16.40720864609394,21.627644672419837,,,,,,,,,,,,17.406136927810987,,,,,,19.83512008062783,,,,,,,,,100.28837417211157,100.11705250651275,,,,,,,,,,,,95.79658098709986,,,,,,102.45439342277534,,,,,,,,
GAL,15391,28,59.48053136104768,34.13007771169006,,,,,,,,,,,,48.65501350305152,,,,,,44.9269341048538,,,,,,,,,80.07608173898814,49.6637948212838,,,,,,,,,,,,73.1401330361401,,,,,,69.09534773126302,,,,,,,,,0.1009021700756948,0.021750684521424937,,,,,,,,,,,,0.02914766082867966,,,,,,0.046180109727245046,,,,,,,,,16.42499776029197,21.62319288829427,,,,,,,,,,,,17.38842283681361,,,,,,19.850591547441446,,,,,,,,,100.28654997089367,100.12974189819674,,,,,,,,,,,,95.79061701201896,,,,,,102.4529463507909,,,,,,,,
GAL,15421,28,59.51207567138776,34.17775829507623,,,,,,,,,,,,48.813853724973356,,,,,,44.896390527364375,,,,,,,,,79.90429123806574,49.7297767580566,,,,,,,,,,,,73.52060281998736,,,,,,69.08585717692587,,,,,,,,,0.10606688414199135,0.044643671738402294,,,,,,,,,,,,0.011426012746918117,,,,,,0.045126777657179123,,,,,,,,,16.44271259195404,21.618675150354488,,,,,,,,,,,,17.370643789344097,,,,,,19.866077248391164,,,,,,,,,100.28472025973517,100.1424105017276,,,,,,,,,,,,95.78462872497708,,,,,,102.45155043113265,,,,,,,,
GAL,15451,28,59.52906247264639,34.22433526223472,,,,,,,,,,,,48.96496087776262,,,,,,44.83036041666361,,,,,,,,,79.71498846959562,49.794120501276524,,,,,,,,,,,,73.8922034760079,,,,,,69.02583503619064,,,,,,,,,0.09553125141824484,0.018301629074329685,,,,,,,,,,,,0.018822812650135096,,,,,,0.048160721157578655,,,,,,,,,16.460353785974622,21.614091619828805,,,,,,,,,,,,17.352799109757427,,,,,,19.881577746497396,,,,,,,,,100.28288527072162,100.15505801038069,,,,,,,,,,,,95.77861622034847,,,,,,102.4502059222579,,,,,,,,
GAL,15481,28,59.513003652179805,34.24738132949878,,,,,,,,,,,,49.113971930203405,,,,,,44.771663427485976,,,,,,,,,79.48433395580935,49.826094702620566,,,,,,,,,,,,74.26301328784325,,,,,,68.97773258540327,,,,,,,,,0.09906705829802744,0.04013120972842355,,,,,,,,,,,,0.027103722361409777,,,,,,0.051581884685932645,,,,,,,,,16.47792198289588,21.60944246027592,,,,,,,,,,,,17.33488811861035,,,,,,19.89709360670192,,,,,,,,,100.28104523358127,100.16768411966336,,,,,,,,,,,,95.77257959364835,,,,,,102.44891308593571,,,,,,,,
GAL,15511,28,59.55435388954798,34.218533040877915,,,,,,,,,,,,49.278800586452405,,,,,,44.68405878354487,,,,,,,,,79.32963209668722,49.78683312706866,,,,,,,,,,,,74.6589052673467,,,,,,68.88861732252195,,,,,,,,,0.07680538720216899,0.013978559070536552,,,,,,,,,,,,0.018733764845894313,,,,,,0.0361851504559362,,,,,,,,,16.495417818955694,21.604727837559132,,,,,,,,,,,,17.316910132629516,,,,,,19.91262539592874,,,,,,,,,100.27920037571954,100.18028852734369,,,,,,,,,,,,95.76651894156939,,,,,,102.44767218729085,,,,,,,,
GAL,15541,28,59.608109687803704,34.18517875268171,,,,,,,,,,,,49.406006126189354,,,,,,44.642181122673065,,,,,,,,,79.19227321793502,49.741272789632745,,,,,,,,,,,,75.00268387420898,,,,,,68.86751779149216,,,,,,,,,0.05773107697279388,0.04061649626326383,,,,,,,,,,,,0.02750628881588273,,,,,,0.047518522456524825,,,,,,,,,16.51284192610258,21.599947919819474,,,,,,,,,,,,17.2988644646817,,,,,,19.92817368313078,,,,,,,,,100.2773509222569,100.1928709334806,,,,,,,,,,,,95.7604343620189,,,,,,102.4464834948494,,,,,,,,
GAL,15571,28,59.68239172261998,34.1730008124819,,,,,30.28493053036753,,,,,,,49.57766612371515,,,,,,44.608510935127356,,,,,,,,,79.08259512538484,49.724607838828405,,,,,58.83937831130528,,,,,,,75.41306590960298,,,,,,68.85966546333209,,,,,,,,,0.05489384771967749,0.055774873306276576,,,,,,,,,,,,0.01866323556587463,,,,,,0.02719479618357722,,,,,,,,,16.530194932002896,21.595102877458118,,,,,22.320569689503724,,,,,,,17.280750423778734,,,,,,19.94373903931919,,,,,,,,,100.27549709606708,100.20543104042868,,,,,95.4043889139274,,,,,,,95.75432595416837,,,,,,102.44534728058616,,,,,,,,
GAL,15601,28,59.79828308834756,34.16618822973459,,,,,30.292942474447305,,,,,,,49.734663905447604,,,,,,44.57330629504075,,,,,,,,,79.02748769580505,49.71517375704954,,,,,58.7745544045311,,,,,,,75.80455152884794,,,,,,68.85082458809661,,,,,,,,,0.06148991935419906,0.08765878760178214,,,,,,,,,,,,0.02514353085275944,,,,,,0.033289541252737906,,,,,,,,,16.54747746010937,21.590192883097487,,,,,22.324197552629187,,,,,,,17.26256731500161,,,,,,19.959322037666492,,,,,,,,,100.27363911780839,100.2179685528978,,,,,95.42380535160923,,,,,,,95.74819381847655,,,,,,102.44426381996706,,,,,,,,
GAL,15631,28,59.87674237397029,34.12860587964849,,,,,30.315987034982147,,,,,,,49.881479320290325,,,,,,44.60186994716915,,,,,,,,,78.92529471297725,49.66345585543732,,,,,58.73580124512465,,,,,,,76.18355260206559,,,,,,68.9366067955686,,,,,,,,,0.04819268645381749,0.06954954588940637,,,,,,,,,,,,0.0092622920902973,,,,,,0.030359893476821193,,,,,,,,,16.564690129663138,21.585218111561563,,,,,22.327729131149017,,,,,,,17.244314439505946,,,,,,19.974923253527894,,,,,,,,,100.27177720596153,100.2304831779609,,,,,95.44321649563864,,,,,,,95.74203805673963,,,,,,102.44323339199855,,,,,,,,
GAL,15661,28,59.98796683109276,34.08401892049788,,,,,30.30974999068447,,,,,,,50.01581943134295,,,,,,44.62524062296595,,,,,,,,,78.86609166901843,49.60202137875805,,,,,58.645782160317424,,,,,,,76.54665128344863,,,,,,69.01614674633903,,,,,,,,,0.08873676996326707,0.06867428955074266,,,,,,,,,,,,0.019751512441192498,,,,,,0.03474050778834556,,,,,,,,,16.581833555721637,21.580178739847632,,,,,22.331164544048168,,,,,,,17.225991094493022,,,,,,19.990543264509057,,,,,,,,,100.26991157686432,100.24297462508315,,,,,95.46262183772156,,,,,,,95.73585877213071,,,,,,102.44225627927405,,,,,,,,
GAL,15691,28,60.07781642318794,34.06363431930855,,,,,30.31220380354907,,,,,,,50.1462134264175,,,,,,44.68215294267563,,,,,,,,,78.78053535177945,49.573634440896086,,,,,58.57078980013743,,,,,,,76.90621927178056,,,,,,69.14621831613181,,,,,,,,,0.08281019164786284,0.06589710286743661,,,,,0.0,,,,,,,0.005707752072489182,,,,,,0.06192955128661191,,,,,,,,,16.598908349177176,21.57507494710349,,,,,22.334503914474887,,,,,,,17.20759657319045,,,,,,20.00618265050172,,,,,,,,,100.26804244474725,100.25544260613682,,,,,95.48202086903292,,,,,,,95.72965606924315,,,,,,102.44133276802287,,,,,,,,
GAL,15721,28,60.13471106665975,34.059721556362035,,,,,30.327570246059754,,,,,,,50.28206804700052,,,,,,44.71205728156676,,,,,,,,,78.65407929805998,49.56770283220126,,,,,58.51811150616837,,,,,,,77.27601218607656,,,,,,69.23810161522181,,,,,,,,,0.09634407054225333,0.0663298165084095,,,,,0.0,,,,,,,0.020233407673569036,,,,,,0.08841635705514632,,,,,,,,,16.61591511683518,21.569906914584287,,,,,22.337747369744562,,,,,,,17.189130164788263,,,,,,20.02184199378805,,,,,,,,,100.26617002176172,100.2678868354641,,,,,95.50141308033542,,,,,,,95.72343005411891,,,,,,102.44046314815641,,,,,,,,
GAL,15751,28,60.20027222434193,34.05168725946875,,,,,30.3411779439657,,,,,,,50.45452114415062,,,,,,44.65164989341456,,,,,,,,,78.5398536475436,49.55600913035917,,,,,58.46218501243639,,,,,,,77.70178816453549,,,,,,69.19881181970291,,,,,,,,,0.08569001548235806,0.023914236837396446,,,,,0.02416275961900438,,,,,,,0.014458454200471248,,,,,,0.10103714640003478,,,,,,,,,16.63285446136223,21.56467482564796,,,,,22.340895041318884,,,,,,,17.170591154480636,,,,,,20.037521879034255,,,,,,,,,100.26429451802247,100.2803070298453,,,,,95.52079796195767,,,,,,,95.71718083431313,,,,,,102.43964771332045,,,,,,,,
GAL,15781,28,60.226106646338735,34.01370112364842,,,,,30.344113954332823,,,,,,,50.608482030339005,,,,,,44.558509794471505,,,,,,,,,78.3764803961092,49.50316141871534,,,,,58.38755980544563,,,,,,,78.10287731585834,,,,,,69.11266239379323,,,,,,,,,0.047697342169925154,0.029811768300131634,,,,,0.0012004621249437923,,,,,,,0.021660075480522487,,,,,,0.10339691101791361,,,,,,,,,16.649726981368033,21.559378865711793,,,,,22.34394706481166,,,,,,,17.151978823395062,,,,,,20.05322289338808,,,,,,,,,100.26241614163479,100.2927029085607,,,,,95.54017500393175,,,,,,,95.71090851892124,,,,,,102.438886760943,,,,,,,,
GAL,15811,28,60.23038369914323,34.00401626563833,,,,,30.352804578720136,,,,,,,50.77073560571502,,,,,,44.49066582453624,,,,,,,,,78.18726235278858,49.48898204345576,,,,,58.32276411863846,,,,,,,78.51859778602795,,,,,,69.06484237104559,,,,,,,,,0.04166116552728165,0.02080223138483672,,,,,0.019009876092823112,,,,,,,0.020809848451823116,,,,,,0.06777030456132081,,,,,,,,,16.666533271419137,21.554019222227257,,,,,22.34690357997744,,,,,,,17.133292448576597,,,,,,20.068945626523362,,,,,,,,,100.26053509872877,100.30507419340647,,,,,95.55954369603447,,,,,,,95.70461321862525,,,,,,102.43818059228526,,,,,,,,
GAL,15841,28,60.200149030730415,33.98956734841664,,,,,30.359942075778616,,,,,,,50.89028014590511,,,,,,44.44553299137364,,,,,,,,,77.95604291767438,49.4681649404657,,,,,58.255115637848874,,,,,,,78.87373119413441,,,,,,69.05162338814287,,,,,,,,,0.044128936535679016,0.02833941172953587,,,,,0.0011546969089204226,,,,,,,0.031117816540424177,,,,,,0.10803479296580132,,,,,,,,,16.683273922074175,21.54859608465007,,,,,22.34976473070802,,,,,,,17.114531302970367,,,,,,20.08469067071539,,,,,,,,,100.25865159349102,100.31742060872115,,,,,95.57890352788284,,,,,,,95.69829504573944,,,,,,102.43752951249223,,,,,,,,
GAL,15871,28,60.1628329154028,33.98587607037891,,,,,30.340387258457707,,,,,,,51.030383955309105,,,,,,44.432218343134124,,,,,,,,,77.71762080087753,49.46197912369817,,,,,58.141172415372196,,,,,,,79.26151663740505,,,,,,69.08647857081206,,,,,,,,,0.07650280051779687,0.021017132690443568,,,,,0.01603114401977269,,,,,,,0.027117170926520363,,,,,,0.09565528987924457,,,,,,,,,16.699949519869104,21.54310964442653,,,,,22.352530665014733,,,,,,,17.09569465543712,,,,,,20.100458620853196,,,,,,,,,100.25676582820135,100.32974188137459,,,,,95.59825398893967,,,,,,,95.69195411426826,,,,,,102.4369338306461,,,,,,,,
GAL,15901,28,60.19954866397663,34.00514633149727,,,,,30.3518148023887,,,,,,,51.179156209249385,,,,,,44.368861194036,,,,,,,,,77.57387836984333,49.487146049139966,,,,,58.08067011108277,,,,,,,79.6645265408174,,,,,,69.04894004445944,,,,,,,,,0.09011174930620462,0.026928875459284324,,,,,0.0016798111709900513,,,,,,,0.028771125207711697,,,,,,0.11354510818213166,,,,,,,,,16.716560647439806,21.537560094930118,,,,,22.355201535037715,,,,,,,17.076781770620713,,,,,,20.11625007458592,,,,,,,,,100.2548780032538,100.34203774086792,,,,,95.61759456871002,,,,,,,95.68559053991417,,,,,,102.43639385981552,,,,,,,,
GAL,15931,28,60.1973285798976,34.06020185181822,,,,,30.341589497142163,,,,,,,51.31163052499868,,,,,,44.325075697626545,,,,,,,,,77.38268313449919,49.56123458739401,,,,,57.98265746778348,,,,,,,80.04575898150706,,,,,,69.04145490211282,,,,,,,,,0.1105800058907254,0.024012228357849923,,,,,0.018133736776545787,,,,,,,0.029146565711716494,,,,,,0.09489817360884809,,,,,,,,,16.733107883425827,21.53194763042271,,,,,22.357777509725466,,,,,,,17.057791891653842,,,,,,20.132065632262066,,,,,,,,,100.25298831720193,100.35430789722537,,,,,95.63692475783814,,,,,,,95.67920443555849,,,,,,102.4359099171132,,,,,,,,
GAL,15961,28,60.29241281284642,34.100822775329334,,,,,30.34760119945175,,,,,,,51.49493646632324,,,,,,44.35161940476539,,,,,,,,,77.31463918268065,49.61543812979946,,,,,57.912523346200686,,,,,,,80.50503437712207,,,,,,69.13895912926667,,,,,,,,,0.07600897157730943,0.026267962030131424,,,,,0.012670683076644205,,,,,,,0.026648118187968323,,,,,,0.10040910805668837,,,,,,,,,16.749591802618674,21.526272450319492,,,,,22.360258723934717,,,,,,,17.038724310109632,,,,,,20.147905897119973,,,,,,,,,100.25109696677602,100.36655213015013,,,,,95.65624404385386,,,,,,,95.672795929608,,,,,,102.43548232374526,,,,,,,,
GAL,15991,28,60.301272662051105,34.08233033836166,,,,,30.29878714305278,,,,,,,51.613995508556926,,,,,,44.3644077303029,,,,,,,,,77.1400523603341,49.58854818778261,,,,,57.74793552696096,,,,,,,80.87112708281951,,,,,,69.21756697289571,,,,,,,,,0.07412090302512933,0.05227135858774881,,,,,0.017760670893447218,,,,,,,0.020067945540560586,,,,,,0.05365498295101155,,,,,,,,,16.766012975902534,21.520534752496292,,,,,22.36264535485055,,,,,,,17.019578260289347,,,,,,20.163771475248087,,,,,,,,,100.24920414692356,100.37877015402832,,,,,95.67555191735823,,,,,,,95.66636513873291,,,,,,102.43511140506926,,,,,,,,
GAL,16021,28,60.21009097606239,34.06731343914541,,,,,30.307818021757083,,,,,,,51.77178906045579,,,,,,44.294240901333595,,,,,,,,,76.84242723220265,49.566318814096945,,,,,57.68280087430733,,,,,,,81.29743973001513,,,,,,69.1750006597742,,,,,,,,,0.06309900402066868,0.06092570723874513,,,,,0.013382691970943206,,,,,,,0.021547123793728366,,,,,,0.06250441985456336,,,,,,,,,16.782371970332616,21.514734737834885,,,,,22.364937570969005,,,,,,,17.00035299008717,,,,,,20.179662975703998,,,,,,,,,100.24731005083366,100.39096170888972,,,,,95.69484786833857,,,,,,,95.65991218600635,,,,,,102.43479749064758,,,,,,,,
GAL,16051,28,60.108821133349934,34.07742030186762,,,,,30.264364045846865,,,,,,,51.92337129623803,,,,,,44.19312472350856,,,,,,,,,76.53426646485195,49.578408019592274,,,,,57.527449499204735,,,,,,,81.71700157386682,,,,,,69.08786265416488,,,,,,,,,0.0718716921919404,0.05225845270753738,,,,,0.02398884256656978,,,,,,,0.02397014127629358,,,,,,0.08614223880759307,,,,,,,,,16.798669349108785,21.508872609029627,,,,,22.367135544841606,,,,,,,16.981047743185325,,,,,,20.19558101052742,,,,,,,,,100.24541486997319,100.40312653742699,,,,,95.71413138704519,,,,,,,95.65343719647261,,,,,,102.43454091430482,,,,,,,,
GAL,16081,28,60.02282390569309,34.049579132072424,,,,,30.255142424667195,,,,,,,52.128294485623144,,,,,,44.158978544695074,,,,,,,,,76.24706399819905,49.53841203978922,,,,,57.4308208740098,,,,,,,82.2192104684168,,,,,,69.1009404067356,,,,,,,,,0.0747683954190454,0.05739125918398916,,,,,0.022956104493201696,,,,,,,0.019677917260492363,,,,,,0.04281392772814645,,,,,,,,,16.814905671676428,21.50294857053521,,,,,22.369239453070627,,,,,,,16.961661758971164,,,,,,20.21152619486273,,,,,,,,,100.24351879410762,100.41526438506182,,,,,95.73340196413247,,,,,,,95.64694029717496,,,,,,102.43434201418349,,,,,,,,
GAL,16111,28,59.99442173248248,34.04366421406516,,,,,30.23054002026446,,,,,,,52.31466571943341,,,,,,44.138197985925075,,,,,,,,,76.03301799528307,49.52835656412415,,,,,57.30778253560068,,,,,,,82.6963936026085,,,,,,69.13508947036911,,,,,,,,,0.12605906510106094,0.040974076175447835,,,,,0.020509257237394194,,,,,,,0.03020380688084444,,,,,,0.08511257699896833,,,,,,,,,16.83108149368668,21.496962828556754,,,,,22.371249476286216,,,,,,,16.94219427258641,,,,,,20.22749914696606,,,,,,,,,100.2416220113383,100.42737499992145,,,,,95.75265909065318,,,,,,,95.64042161722848,,,,,,102.43420113280243,,,,,,,,
GAL,16141,28,60.03138406589321,34.065594656460206,,,,,30.1913912272768,,,,,,,52.469749161687275,,,,,,44.11218818777124,,,,,,,,,75.90125169413075,49.556348096205596,,,,,57.159859732413736,,,,,,,83.12917446198712,,,,,,69.16279850916237,,,,,,,,,0.11485356236804516,0.056475239807187334,,,,,0.023554503270102764,,,,,,,0.04106530529001815,,,,,,0.045872358823489966,,,,,,,,,16.847197367108464,21.490915590989438,,,,,22.373165799141237,,,,,,,16.922644514813143,,,,,,20.2435004883453,,,,,,,,,100.23972470812114,100.43945813291812,,,,,95.77190225822044,,,,,,,95.63388128783856,,,,,,102.43411861711448,,,,,,,,
GAL,16171,28,60.11747581171214,34.10126759845663,,,,,30.211279331003094,,,,,,,52.60982583221727,,,,,,44.09156545315325,,,,,,,,,75.83125883550417,49.603066496264404,,,,,57.11277411391724,,,,,,,83.5418726552511,,,,,,69.19980039940255,,,,,,,,,0.1298135719063418,0.04608064890000076,,,,,0.019948515461393056,,,,,,,0.05477461703455492,,,,,,0.08615144474577371,,,,,,,,,16.863253840167626,21.48480706741912,,,,,22.37498861028524,,,,,,,16.90301171215915,,,,,,20.259530843746838,,,,,,,,,100.23782706930555,100.45151353770322,,,,,95.79113095897785,,,,,,,95.62731944238655,,,,,,102.4340948185668,,,,,,,,
GAL,16201,28,60.201170094957234,34.150972380612274,,,,,30.15790605274601,,,,,,,52.748164760366606,,,,,,44.01980222168612,,,,,,,,,75.75934522478809,49.6689072679537,,,,,56.94055998724738,,,,,,,83.95445787077432,,,,,,69.1621771152762,,,,,,,,,0.11989060519257434,0.05645975376433772,,,,,0.02504232763549368,,,,,,,0.03979794690541333,,,,,,0.04757686066061059,,,,,,,,,16.87925145736438,21.478637469099265,,,,,22.37671810234588,,,,,,,16.88329508686487,,,,,,20.27559084120049,,,,,,,,,100.2359292781639,100.46354097067164,,,,,95.8103446856354,,,,,,,95.62073621648975,,,,,,102.43413009316016,,,,,,,,
GAL,16231,28,60.27563351738125,34.19637617731847,,,,,30.145851297292143,,,,,,,52.83962555775598,,,,,,43.92225450586666,,,,,,,,,75.6771502155497,49.72875995838993,,,,,56.83881888275829,,,,,,,84.29837767534435,,,,,,69.08741071057769,,,,,,,,,0.15853110433560028,0.03849133444016979,,,,,0.009526339467476493,,,,,,,0.04594659530108319,,,,,,0.08331923640084934,,,,,,,,,16.895190759631433,21.472407008867517,,,,,22.378354471927278,,,,,,,16.863493856725338,,,,,,20.291681112218214,,,,,,,,,100.23403151640372,100.47554019108176,,,,,95.82954293170638,,,,,,,95.61413174800026,,,,,,102.43422480151004,,,,,,,,
GAL,16261,28,60.40140309696545,34.254038192703405,,,,,30.099577523863406,,,,,,,52.995975706777884,,,,,,43.8670412801129,,,,,,,,,75.6588187207286,49.805305819597464,,,,,56.67880690670026,,,,,,,84.74327599280956,,,,,,69.07673384102644,,,,,,,,,0.15800376894618698,0.05243973297058998,,,,,0.012569512009374268,,,,,,,0.041597573565502845,,,,,,0.03804155820093189,,,,,,,,,16.911072284250082,21.4661159011575,,,,,22.379897919578156,,,,,,,16.843607235210076,,,,,,20.307802291745837,,,,,,,,,100.23213396420859,100.48751096098684,,,,,95.84872519142566,,,,,,,95.60750617710347,,,,,,102.4343793089084,,,,,,,,
GAL,16291,28,60.56454707099054,34.35582393823448,,,,,30.0780323665541,,,,,,,53.12090918403584,,,,,,43.846153981240846,,,,,,,,,75.68695145051781,49.94218460004399,,,,,56.560881014961055,,,,,,,85.1429246534698,,,,,,69.11839623434932,,,,,,,,,0.18159121799017486,0.057972461522688354,,,,,0.01921397004004891,,,,,,,0.05927247790204199,,,,,,0.06803992933745588,,,,,,,,,16.92689656488879,21.45976436196274,,,,,22.381348649775944,,,,,,,16.823634431438556,,,,,,20.323955018254452,,,,,,,,,100.23023680026381,100.49945304526203,,,,,95.86789095984346,,,,,,,95.60085964636933,,,,,,102.43459398538634,,,,,,,,
GAL,16321,28,60.754004458001475,34.45388751214256,,,,,30.033211182362965,,,,,,,53.28498050494264,,,,,,43.84624759170289,,,,,,,,,75.74779268802946,50.07386611079832,,,,,56.403439372221484,,,,,,,85.60488339276826,,,,,,69.19265425552662,,,,,,,,,0.18532852410148018,0.05736318336670767,,,,,0.012380844365956573,,,,,,,0.04223959199045694,,,,,,0.04450918912881943,,,,,,,,,16.94266413167151,21.45335260879076,,,,,22.382706870909786,,,,,,,16.803574650121707,,,,,,20.340139933836667,,,,,,,,,100.22834020177855,100.51136621164717,,,,,95.88703973292115,,,,,,,95.59419230079243,,,,,,102.43486920577779,,,,,,,,
GAL,16351,28,60.875916422460946,34.49437233898699,,,,,30.00721593527842,,,,,,,53.41646895932345,,,,,,43.803705937706326,,,,,,,,,75.72700387025488,50.12660087732567,,,,,56.2779719308259,,,,,,,86.01967172317225,,,,,,69.20468689059098,,,,,,,,,0.17425824057120282,0.08016025673704534,,,,,0.023701699741904985,,,,,,,0.059080939145632436,,,,,,0.054030410447891045,,,,,,,,,16.9583755111562,21.44688086065407,,,,,22.38397279525675,,,,,,,16.783427091612047,,,,,,20.356357684226698,,,,,,,,,100.22644434451814,100.52325023072044,,,,,95.90617100754393,,,,,,,95.58750428786875,,,,,,102.43520534978325,,,,,,,,
GAL,16381,28,60.99142349613359,34.55356981031733,,,,,29.98264226873602,,,,,,,53.548230529952306,,,,,,43.73879528876712,,,,,,,,,75.69929483146161,50.20486975510826,,,,,56.154905307201304,,,,,,,86.43742589054787,,,,,,69.18457593926084,,,,,,,,,0.14493063714951798,0.07406733422125186,,,,,0.014444325403301473,,,,,,,0.03292274071069381,,,,,,0.05688043482887276,,,,,,,,,16.974031226406208,21.44034933801485,,,,,22.38514663896449,,,,,,,16.76319095183295,,,,,,20.372608918919852,,,,,,,,,100.22454940282518,100.53510487595729,,,,,95.92528428163442,,,,,,,95.5807957576332,,,,,,102.43560280203575,,,,,,,,
