system,SOD,nPRN,vtec_1,vtec_2,vtec_3,vtec_4,vtec_5,vtec_6,vtec_7,vtec_8,vtec_9,vtec_10,vtec_11,vtec_12,vtec_13,vtec_14,vtec_15,vtec_16,vtec_17,vtec_18,vtec_19,vtec_20,vtec_21,vtec_22,vtec_23,vtec_24,stec_1,stec_2,stec_3,stec_4,stec_5,stec_6,stec_7,stec_8,stec_9,stec_10,stec_11,stec_12,stec_13,stec_14,stec_15,stec_16,stec_17,stec_18,stec_19,stec_20,stec_21,stec_22,stec_23,stec_24,roti_1,roti_2,roti_3,roti_4,roti_5,roti_6,roti_7,roti_8,roti_9,roti_10,roti_11,roti_12,roti_13,roti_14,roti_15,roti_16,roti_17,roti_18,roti_19,roti_20,roti_21,roti_22,roti_23,roti_24,ipplat_1,ipplat_2,ipplat_3,ipplat_4,ipplat_5,ipplat_6,ipplat_7,ipplat_8,ipplat_9,ipplat_10,ipplat_11,ipplat_12,ipplat_13,ipplat_14,ipplat_15,ipplat_16,ipplat_17,ipplat_18,ipplat_19,ipplat_20,ipplat_21,ipplat_22,ipplat_23,ipplat_24,ipplon_1,ipplon_2,ipplon_3,ipplon_4,ipplon_5,ipplon_6,ipplon_7,ipplon_8,ipplon_9,ipplon_10,ipplon_11,ipplon_12,ipplon_13,ipplon_14,ipplon_15,ipplon_16,ipplon_17,ipplon_18,ipplon_19,ipplon_20,ipplon_21,ipplon_22,ipplon_23,ipplon_24
GLO,12661,24,,,,-109.72294433000356,-96.99007193673148,,,,,,,,,,-109.62195132168793,-68.52933776171498,,,,,,,,,,,,-117.8921171484192,-96.54755024036511,,,,,,,,,,-110.3776635980957,-52.00315162455634,,,,,,,,,,,,0.023284059248104023,0.0,,,,,,,,,,0.04919470686770859,0.03253133626135186,,,,,,,,,,,,21.459516331167507,23.512516113904223,,,,,,,,,,18.74928069142994,14.846456007211751,,,,,,,,,,,,102.8053914783516,98.3698178739643,,,,,,,,,,100.1549550677909,98.5654095136177,,,,,,,,
GLO,12691,24,,,,-109.55996773020033,-96.94219003773343,,,,,,,,,,-109.6116676480022,-68.6744488291659,,,,,,,,,,,,-117.61734869522482,-96.46699668066104,,,,,,,,,,-110.36384698398496,-52.45857900135475,,,,,,,,,,,,0.04529930087622954,0.0,,,,,,,,,,0.10387164844764697,0.017373001525687163,,,,,,,,,,,,21.43890535039782,23.497468160472046,,,,,,,,,,18.7664960823866,14.883203123475706,,,,,,,,,,,,102.82012189065262,98.39567710193046,,,,,,,,,,100.15339991102859,98.56747374474952,,,,,,,,
GLO,12721,24,,,,-109.45936976855756,-96.95435909143848,,,,,,,,,,-109.64740556121758,-68.80643382236659,,,,,,,,,,,,-117.44711739325993,-96.4904588384308,,,,,,,,,,-110.39930099200745,-52.88898002809647,,,,,,,,,,,,0.08994566071042089,0.08902752240423577,,,,,,,,,,0.04261397333392539,0.049146520254336024,,,,,,,,,,,,21.41823079379861,23.482331240758104,,,,,,,,,,18.783701576527776,14.919612245186528,,,,,,,,,,,,102.83476897290949,98.42138707446624,,,,,,,,,,100.15187594702827,98.56947562917206,,,,,,,,
GLO,12751,24,,,,-109.46074772610396,-96.97384827132613,,,,,,,,,,-109.6560522638512,-68.99001319569976,,,,,,,,,,,,-117.44763879068891,-96.52643424388229,,,,,,,,,,-110.40633962117505,-53.39472078555933,,,,,,,,,,,,0.04900957304331291,0.0028432860960109713,,,,,,,,,,0.08280514784805873,0.022302752989799925,,,,,,,,,,,,21.397493152270656,23.467106597240416,,,,,,,,,,18.800898015793358,14.955688663780531,,,,,,,,,,,,102.84933314892588,98.44694773572868,,,,,,,,,,100.1503834181837,98.5714164307931,,,,,,,,
GLO,12781,24,,,,-109.41187669014802,-96.96445254518949,,,,,,,,,,-109.56371017476822,-69.09232112997235,,,,,,,,,,,,-117.36421763594225,-96.51261759344486,,,,,,,,,,-110.30649497415294,-53.77037668063379,,,,,,,,,,,,0.08395979467148382,0.06437581382359041,,,,,,,,,,0.057910628645043406,0.05845973415672698,,,,,,,,,,,,21.376692908407648,23.45179546677725,,,,,,,,,,18.818086240594262,14.9914375803574,,,,,,,,,,,,102.86381485067041,98.4723590443692,,,,,,,,,,100.14892256954353,98.57329738915298,,,,,,,,
GLO,12811,24,,,,-109.33908191463624,-96.97766825949398,,,,,,,,,,-109.63964450825108,-69.24364749581143,,,,,,,,,,,,-117.24091075849698,-96.5376439435015,,,,,,,,,,-110.38574509477462,-54.2172012359777,,,,,,,,,,,,0.07685561612141972,0.038549435136618806,,,,,,,,,,0.08685220912901802,0.02409573178477719,,,,,,,,,,,,21.355830536414423,23.436399080476033,,,,,,,,,,18.835267089938878,15.02686410734145,,,,,,,,,,,,102.87821451817302,98.49762097338555,,,,,,,,,,100.14749364885192,98.57511971998575,,,,,,,,
GLO,12841,24,,,,-109.30423378915377,-96.94219117241336,,,,,,,,,,-109.66982214738502,-69.3803079330186,,,,,,,,,,,,-117.1812124783979,-96.47924910248479,,,,,,,,,,-110.41676727914091,-54.63717464108031,,,,,,,,,,,,0.1164600003434414,0.060202411328372396,,,,,,,,,,0.08518540677149221,0.05996602837345076,,,,,,,,,,,,21.334906502038947,23.42091866356983,,,,,,,,,,18.85244140152881,15.061973270065701,,,,,,,,,,,,102.89253259944809,98.5227335099715,,,,,,,,,,100.14609690660676,98.57688461578284,,,,,,,,
GLO,12871,24,,,,-109.21584488570764,-96.94381582818788,,,,,,,,,,-109.56117804032847,-69.56915281866151,,,,,,,,,,,,-117.03209713658913,-96.48446296779444,,,,,,,,,,-110.30075974774104,-55.131966415801784,,,,,,,,,,,,0.04816890143232888,0.03264213242461853,,,,,,,,,,0.027155720583248433,0.04694813229969284,,,,,,,,,,,,21.313921262463285,23.40535543528043,,,,,,,,,,18.869610011897713,15.096770008416037,,,,,,,,,,,,102.90676955041216,98.54769665538444,,,,,,,,,,100.14473259610006,98.57859324632942,,,,,,,,
GLO,12901,24,,,,-109.13999748127264,-96.93764560682409,,,,,,,,,,-109.54302008464774,-69.78981594222064,,,,,,,,,,,,-116.90409779126318,-96.47638158009566,,,,,,,,,,-110.2812079072184,-55.669772152488875,,,,,,,,,,,,0.09037909399460958,0.022254392269786163,,,,,,,,,,0.08032977666144746,0.062240079010472044,,,,,,,,,,,,21.292875266211762,23.389710608676666,,,,,,,,,,18.886773756541263,15.131259178419905,,,,,,,,,,,,102.92092583482552,98.57251042482912,,,,,,,,,,100.14340097347466,98.5802467592445,,,,,,,,
GLO,12931,24,,,,-109.06453493158341,-96.8840626434808,,,,,,,,,,-109.52696776625999,-69.95099068395672,,,,,,,,,,,,-116.77688056024408,-96.38774656003936,,,,,,,,,,-110.264263017514,-56.11294703481006,,,,,,,,,,,,0.04422334733517017,0.032614207113407095,,,,,,,,,,0.05761575165109956,0.03473598684467183,,,,,,,,,,,,21.27176895309337,23.37398539057557,,,,,,,,,,18.903933470006,15.165445553751406,,,,,,,,,,,,102.93500192417696,98.59717484726849,,,,,,,,,,100.14210229776978,98.58184628048743,,,,,,,,
GLO,12961,24,,,,-109.06007730871583,-96.85929470762515,,,,,,,,,,-109.45999152321855,-70.09558843246316,,,,,,,,,,,,-116.7685384193407,-96.34838219844299,,,,,,,,,,-110.19361571834679,-56.52692453294962,,,,,,,,,,,,0.08875767163131008,0.019327451478621596,,,,,,,,,,0.10113871447623465,0.051302283000141724,,,,,,,,,,,,21.250602754099152,23.358180981404896,,,,,,,,,,18.92108998602796,15.199333827296131,,,,,,,,,,,,102.94899829763521,98.62168996530694,,,,,,,,,,100.14083683097807,98.5833929148744,,,,,,,,
GLO,12991,24,,,,-109.02545446010922,-96.80453765843505,,,,,,,,,,-109.43048171140052,-70.31751895414028,,,,,,,,,,,,-116.7098829340996,-96.25844377563105,,,,,,,,,,-110.16311482242935,-57.05169573350615,,,,,,,,,,,,0.020647623569784647,0.04041650957950188,,,,,,,,,,0.04868715075116661,0.043413665581321995,,,,,,,,,,,,21.22937709131912,23.342298575088233,,,,,,,,,,18.93824413765097,15.23292861265005,,,,,,,,,,,,102.96291544195346,98.64605583503239,,,,,,,,,,100.1396048380901,98.58488774656266,,,,,,,,
GLO,13021,24,,,,-108.95847960931843,-96.7924578437839,,,,,,,,,,-109.41904106959679,-70.4957272054244,,,,,,,,,,,,-116.5972643951713,-96.24097748849765,,,,,,,,,,-110.15216580336124,-57.50660174920229,,,,,,,,,,,,0.048515568325640086,0.038551442503320106,,,,,,,,,,0.09946960476373704,0.05490066359626048,,,,,,,,,,,,21.2080923778643,23.32633935892145,,,,,,,,,,18.955396757342157,15.266234445597112,,,,,,,,,,,,102.97675385140617,98.67027252588241,,,,,,,,,,100.13840658715442,98.58633183954143,,,,,,,,
GLO,13051,24,,,,-108.8889283161038,-96.86340876425734,,,,,,,,,,-109.40063012106927,-70.70709743917361,,,,,,,,,,,,-116.4804747494646,-96.36350228796282,,,,,,,,,,-110.13417811879884,-58.005825238599854,,,,,,,,,,,,0.0471180519027165,0.035713785472075224,,,,,,,,,,0.03700959309656717,0.04429092488162474,,,,,,,,,,,,21.186749017785274,23.31030451347131,,,,,,,,,,18.972548677110293,15.299255785559753,,,,,,,,,,,,102.99051402769527,98.69434012047117,,,,,,,,,,100.13724234932342,98.58772623809301,,,,,,,,
GLO,13081,24,,,,-108.7689357118938,-96.82536219732874,,,,,,,,,,-109.3269082018011,-70.91043274601766,,,,,,,,,,,,-116.27948190735785,-96.30223985190354,,,,,,,,,,-110.05779562954649,-58.48836448251741,,,,,,,,,,,,0.03619576340566716,0.03372504681032852,,,,,,,,,,0.09644144601576743,0.05734926246839568,,,,,,,,,,,,21.1653474059839,23.29419521244761,,,,,,,,,,18.989700728629476,15.331997017033217,,,,,,,,,,,,103.00419647989605,98.71825871446784,,,,,,,,,,100.13611239891402,98.58907196726122,,,,,,,,
GLO,13111,24,,,,-108.62672063988418,-96.82242565694122,,,,,,,,,,-109.29703263001342,-70.99638663039634,,,,,,,,,,,,-116.0414709375951,-96.30015433484105,,,,,,,,,,-110.02833756481368,-58.79493719805818,,,,,,,,,,,,0.04915840223803016,0.06145213454563145,,,,,,,,,,0.03213300061525578,0.016805159533408304,,,,,,,,,,,,21.143887928143226,23.27801262261334,,,,,,,,,,19.006853743348792,15.364462450989006,,,,,,,,,,,,103.01780172435843,98.74202841641187,,,,,,,,,,100.1350170134555,98.59037003329061,,,,,,,,
GLO,13141,24,,,,-108.48457991212736,-96.93036552795424,,,,,,,,,,-109.22757701357573,-71.23384629122562,,,,,,,,,,,,-115.80372061205674,-96.48368088981435,,,,,,,,,,-109.95716886821754,-59.31840499585901,,,,,,,,,,,,0.052487463086148906,0.05104534550518064,,,,,,,,,,0.03523397816412646,0.04971413686919782,,,,,,,,,,,,21.12237096064344,23.261757903666048,,,,,,,,,,19.02400855261685,15.39665632625233,,,,,,,,,,,,103.03133028465261,98.76564934758349,,,,,,,,,,100.13395647375155,98.59162142407288,,,,,,,,
GLO,13171,24,,,,-108.42826829383885,-96.9871215672668,,,,,,,,,,-109.24953526376055,-71.4825727366958,,,,,,,,,,,,-115.70961111879309,-96.58091869499843,,,,,,,,,,-109.98349865735656,-59.85308245695241,,,,,,,,,,,,0.09052016661231134,0.06179012346340088,,,,,,,,,,0.036985327136706506,0.05865829034793818,,,,,,,,,,,,21.100796870454417,23.245432208119237,,,,,,,,,,19.04116598782234,15.428582810908857,,,,,,,,,,,,103.04478269149632,98.78912164186647,,,,,,,,,,100.13293106392763,98.59282710956703,,,,,,,,
GLO,13201,24,,,,-108.39276963622197,-97.01081190476542,,,,,,,,,,-109.22112369601888,-71.64084792001005,,,,,,,,,,,,-115.65043423612299,-96.62262925420838,,,,,,,,,,-109.95664747078854,-60.25246122667441,,,,,,,,,,,,0.09203447624462378,0.08751170597949383,,,,,,,,,,0.025185647190714852,0.05188687788812937,,,,,,,,,,,,21.07916601512377,23.229036681247372,,,,,,,,,,19.058326880457066,15.460246003534811,,,,,,,,,,,,103.05815948265769,98.81244544553175,,,,,,,,,,100.1319410714983,98.59398804222131,,,,,,,,
GLO,13231,24,,,,-108.21344202979657,-97.10923337135671,,,,,,,,,,-109.1161588699683,-71.81859753813534,,,,,,,,,,,,-115.35090011342308,-96.78842876884379,,,,,,,,,,-109.8487213634142,-60.67582366057532,,,,,,,,,,,,0.09348510373186271,0.10808810852321564,,,,,,,,,,0.03577649467659892,0.07592459392966752,,,,,,,,,,,,21.05747874263304,23.21257246094703,,,,,,,,,,19.075492062289918,15.49164993460727,,,,,,,,,,,,103.07146120290767,98.83562091713593,,,,,,,,,,100.13098678741403,98.59510515737541,,,,,,,,
GLO,13261,24,,,,-108.01767118542263,-97.16771257494075,,,,,,,,,,-109.12020465689906,-71.99191697681078,,,,,,,,,,,,-115.02399347937958,-96.88723072998805,,,,,,,,,,-109.85706346799083,-61.08875836385691,,,,,,,,,,,,0.08733621676227638,0.07577154741887877,,,,,,,,,,0.04236826079118009,0.04611026201880652,,,,,,,,,,,,21.035735391351526,23.196040677652533,,,,,,,,,,19.092662365462893,15.522798567736606,,,,,,,,,,,,103.08468840394714,98.85864822735304,,,,,,,,,,100.13006850612814,98.59617937366468,,,,,,,,
GLO,13291,24,,,,-107.86065060340634,-97.21936632333048,,,,,,,,,,-109.11778604124007,-72.1783394151481,,,,,,,,,,,,-114.7619989180914,-96.97430155775741,,,,,,,,,,-109.85888830450222,-61.51629179555606,,,,,,,,,,,,0.05189028706364021,0.08723850353121783,,,,,,,,,,0.04620291840633122,0.0858125282475318,,,,,,,,,,,,21.013936289940034,23.179442454242732,,,,,,,,,,19.10983862261606,15.553695800973797,,,,,,,,,,,,103.09784164433155,98.88152755881269,,,,,,,,,,100.12918652564822,98.5972115934009,,,,,,,,
GLO,13321,24,,,,-107.69389579262725,-97.32017270532965,,,,,,,,,,-109.053819720396,-72.39165373519054,,,,,,,,,,,,-114.48384150875216,-97.1421866621087,,,,,,,,,,-109.7955403513804,-61.97771507931749,,,,,,,,,,,,0.11923864907627035,0.05177508334807593,,,,,,,,,,0.0429912760620518,0.04906387929920921,,,,,,,,,,,,20.99208175730979,23.16277890596455,,,,,,,,,,19.127021666993514,15.584345467990307,,,,,,,,,,,,103.1109214893981,98.90425910592813,,,,,,,,,,100.12834114760398,98.59820270295783,,,,,,,,
GLO,13351,24,,,,-107.46425323792032,-97.44957930800815,,,,,,,,,,-108.94943046660705,-72.58326429379167,,,,,,,,,,,,-114.10062555075444,-97.35647472089714,,,,,,,,,,-109.68943908051745,-62.404205752485396,,,,,,,,,,,,0.06867171524489495,0.08784326021304621,,,,,,,,,,0.05954907324649064,0.08502289209341363,,,,,,,,,,,,20.970172102495443,23.146051140319365,,,,,,,,,,19.144212332591568,15.614751339369027,,,,,,,,,,,,103.1239285112114,98.92684307476807,,,,,,,,,,100.12753267729921,98.59915357313486,,,,,,,,
GLO,13381,24,,,,-107.2239557622411,-97.57591342141002,,,,,,,,,,-108.88247113829195,-72.78485140510412,,,,,,,,,,,,-113.6996826250722,-97.56476698170279,,,,,,,,,,-109.6234842492309,-62.84060268619017,,,,,,,,,,,,0.12157781013514436,0.03593034943455248,,,,,,,,,,0.040872709250946195,0.03226478363465681,,,,,,,,,,,,20.9482076246209,23.129260256998183,,,,,,,,,,19.16141145425145,15.64491712374418,,,,,,,,,,,,103.13686328848917,98.94927968287497,,,,,,,,,,100.12676142378216,98.60006505952488,,,,,,,,
GLO,13411,24,,,,-107.05172338311411,-97.69200385939881,,,,,,,,,,-108.81035112253507,-72.96248981568775,,,,,,,,,,,,-113.41266167740062,-97.75533212951693,,,,,,,,,,-109.55231558896145,-63.23946005848323,,,,,,,,,,,,0.09891265246172809,0.05354170813331135,,,,,,,,,,0.0762956412112414,0.07534370816084164,,,,,,,,,,,,20.9261886128062,23.11240734779819,,,,,,,,,,19.178619867789827,15.674846468999933,,,,,,,,,,,,103.14972640652982,98.97156915910172,,,,,,,,,,100.12602769990004,98.60093800285914,,,,,,,,
GLO,13441,24,,,,-107.0348260718921,-97.78854655465693,,,,,,,,,,-108.69398062695308,-73.17420886763709,,,,,,,,,,,,-113.38554984660819,-97.9130502564535,,,,,,,,,,-109.43422246784564,-63.6818528628243,,,,,,,,,,,,0.15780870614988277,0.07034314561101468,,,,,,,,,,0.06470261552460899,0.028910995196015084,,,,,,,,,,,,20.904115346090325,23.09549349652939,,,,,,,,,,19.19583841012595,15.704542963427876,,,,,,,,,,,,103.16251845716678,98.99371174347483,,,,,,,,,,100.12533182236955,98.60177322936019,,,,,,,,
GLO,13471,24,,,,-106.92356662211523,-97.96386211523244,,,,,,,,,,-108.75473929152295,-73.39760112210149,,,,,,,,,,,,-113.20071981622576,-98.1987676923893,,,,,,,,,,-109.5053911281151,-64.13623748109147,,,,,,,,,,,,0.08554600682619536,0.0679854561801938,,,,,,,,,,0.07416956467459332,0.02015694212813272,,,,,,,,,,,,20.88198809336329,23.07851977895408,,,,,,,,,,19.21306791939167,15.734010136844827,,,,,,,,,,,,103.17524003868343,99.01570768700624,,,,,,,,,,100.12467411183435,98.60257155106922,,,,,,,,
GLO,13501,24,,,,-106.74586347706658,-98.15690271155215,,,,,,,,,,-108.72746102357539,-73.59263674386871,,,,,,,,,,,,-112.90483540287525,-98.5121184291999,,,,,,,,,,-109.48297169254988,-64.54734738418843,,,,,,,,,,,,0.117210442840526,0.04799259087728285,,,,,,,,,,0.05409746784631937,0.01707535863642322,,,,,,,,,,,,20.859807113287033,23.061487262699092,,,,,,,,,,19.23030923506297,15.763251461713969,,,,,,,,,,,,103.18789175577106,99.03755725155536,,,,,,,,,,100.12405489293735,98.6033337661831,,,,,,,,
GLO,13531,24,,,,-106.5184102287567,-98.27145987314894,,,,,,,,,,-108.71745234555765,-73.71498982177232,,,,,,,,,,,,-112.52579055165596,-98.69642706215335,,,,,,,,,,-109.47932201952722,-64.85496293091389,,,,,,,,,,,,0.12825391758042753,0.07026429343628388,,,,,,,,,,0.07708766294597774,0.022402328143091926,,,,,,,,,,,,20.83757265423098,23.044397007194988,,,,,,,,,,19.247563198068143,15.79227035421838,,,,,,,,,,,,103.20047421944905,99.0592607096488,,,,,,,,,,100.12347449438182,98.60406065936812,,,,,,,,
GLO,13561,24,,,,-106.32971986983812,-98.4117382322367,,,,,,,,,,-108.65153400333702,-73.90232619873407,,,,,,,,,,,,-112.21165773686522,-98.92166417633665,,,,,,,,,,-109.41623478328324,-65.24834579367287,,,,,,,,,,,,0.11603477589065356,0.08768214366323189,,,,,,,,,,0.10046252725103665,0.013852425914338093,,,,,,,,,,,,20.815284954150712,23.027250063575707,,,,,,,,,,19.26483065094964,15.821070175391926,,,,,,,,,,,,103.21298804703315,99.08081834435876,,,,,,,,,,100.12293324899805,98.60475300207533,,,,,,,,
GLO,13591,24,,,,-106.20517620817914,-98.52156324445342,,,,,,,,,,-108.62046112123683,-74.06244067487211,,,,,,,,,,,,-112.00492970467329,-99.09658790985547,,,,,,,,,,-109.39068703579761,-65.60106089207984,,,,,,,,,,,,0.134861150918179,0.03142610328199147,,,,,,,,,,0.06537176786868434,0.0601379824817442,,,,,,,,,,,,20.792944240615242,23.01004747468728,,,,,,,,,,19.28211243790453,15.849654232032899,,,,,,,,,,,,103.22543386202264,99.10223044904683,,,,,,,,,,100.12243149381557,98.60541155284443,,,,,,,,
GLO,13621,24,,,,-106.09662913717298,-98.68785202616286,,,,,,,,,,-108.54429815146243,-74.27081813746597,,,,,,,,,,,,-111.82505282272265,-99.36197149994199,,,,,,,,,,-109.31717217791453,-66.0158204318728,,,,,,,,,,,,0.12548542658909145,0.06517781648681335,,,,,,,,,,0.10014127728325956,0.05675415122320555,,,,,,,,,,,,20.770550730597513,22.992790274903825,,,,,,,,,,19.299409405022544,15.878025777920016,,,,,,,,,,,,103.23781229413053,99.1234973273566,,,,,,,,,,100.12196957013386,98.60603705761241,,,,,,,,
GLO,13651,24,,,,-105.89536798746656,-98.82738193046792,,,,,,,,,,-108.48713962550924,-74.43212992347104,,,,,,,,,,,,-111.49006472832693,-99.58303758000032,,,,,,,,,,-109.26425184643188,-66.36332170129687,,,,,,,,,,,,0.12805139183653216,0.02843347167165676,,,,,,,,,,0.04671566084355028,0.060477425384183194,,,,,,,,,,,,20.7481046305302,22.975479490191493,,,,,,,,,,19.31672240029687,15.906188014642355,,,,,,,,,,,,103.25012397912685,99.14461929288431,,,,,,,,,,100.12154782358421,98.60663024998723,,,,,,,,
GLO,13681,24,,,,-105.75964392529262,-98.92895368033362,,,,,,,,,,-108.42876799639578,-74.63098108604169,,,,,,,,,,,,-111.2648275778169,-99.74205914601923,,,,,,,,,,-109.21028879274473,-66.75800807579166,,,,,,,,,,,,0.09705263103848424,0.06486196085855132,,,,,,,,,,0.08908918889086521,0.05426432733913673,,,,,,,,,,,,20.72560613613736,22.958116137950213,,,,,,,,,,19.334052273835596,15.934144092713499,,,,,,,,,,,,103.2623695588697,99.16559666915207,,,,,,,,,,100.12116660421302,98.60719185155183,,,,,,,,
GLO,13711,24,,,,-105.55335485965102,-99.03388950209296,,,,,,,,,,-108.31209320423004,-74.76702423467961,,,,,,,,,,,,-110.92149737884455,-99.9057731799188,,,,,,,,,,-109.09402054446701,-67.06510215243468,,,,,,,,,,,,0.11331423700477587,0.02604749677453215,,,,,,,,,,0.04156199004963377,0.05897118197435194,,,,,,,,,,,,20.703055432411933,22.94070122701777,,,,,,,,,,19.35139987793222,15.96189711248194,,,,,,,,,,,,103.27454968118991,99.18642978935843,,,,,,,,,,100.12082626654177,98.60772257212466,,,,,,,,
GLO,13741,24,,,,-105.37429809833479,-99.1511616813298,,,,,,,,,,-108.2967613625888,-74.90541468698244,,,,,,,,,,,,-110.6237881653094,-100.0885176205853,,,,,,,,,,-109.08672123474832,-67.37245701860898,,,,,,,,,,,,0.07465770936305079,0.060271474068988605,,,,,,,,,,0.06655012668817237,0.050552934839584625,,,,,,,,,,,,20.68045269351591,22.92323575758019,,,,,,,,,,19.368766067225547,15.989450125114729,,,,,,,,,,,,103.2866649998864,99.2071189962721,,,,,,,,,,100.12052716965421,98.60822311004839,,,,,,,,
GLO,13771,24,,,,-105.1228532123765,-99.26339575448812,,,,,,,,,,-108.34929862534446,-75.01117636049338,,,,,,,,,,,,-110.20485751873805,-100.26239859557289,,,,,,,,,,-109.15267602970812,-67.63366950191708,,,,,,,,,,,,0.04479641140040808,0.04987745078628203,,,,,,,,,,0.05567523740166812,0.021244662622334057,,,,,,,,,,,,20.65779808272475,22.90572072114045,,,,,,,,,,19.38615169880203,16.016806133505437,,,,,,,,,,,,103.29871617463196,99.22766464203276,,,,,,,,,,100.12026967725784,98.6086941524387,,,,,,,,
GLO,13801,24,,,,-104.92044308184076,-99.35093847098855,,,,,,,,,,-108.34810651443908,-75.18016344051281,,,,,,,,,,,,-109.86804458783098,-100.39613316731077,,,,,,,,,,-109.16127885116265,-67.9759569423582,,,,,,,,,,,,0.07811545620938687,0.02560076624841949,,,,,,,,,,0.02034141764000612,0.05104195056056875,,,,,,,,,,,,20.635091752334517,22.888157100446087,,,,,,,,,,19.403557632344818,16.043968093216964,,,,,,,,,,,,103.31070387096729,99.24806708802942,,,,,,,,,,100.1200541577738,98.6091363754603,,,,,,,,
GLO,13831,24,,,,-104.79909679205774,-99.53781585483985,,,,,,,,,,-108.25142969257551,-75.37507561391976,,,,,,,,,,,,-109.66705178205095,-100.68732514910731,,,,,,,,,,-109.06743007477684,-68.34926663981905,,,,,,,,,,,,0.05683224675160032,0.04355127391514047,,,,,,,,,,0.09196782021850469,0.06626794098515036,,,,,,,,,,,,20.612333843605285,22.870545869468863,,,,,,,,,,19.420984730240647,16.07093891335543,,,,,,,,,,,,103.32262876020984,99.26832670469469,,,,,,,,,,100.11988098440062,98.60955044456372,,,,,,,,
GLO,13861,24,,,,-104.63759416713934,-99.61696718973836,,,,,,,,,,-108.19355857945672,-75.5104872067335,,,,,,,,,,,,-109.39880063324858,-100.80620027554981,,,,,,,,,,-109.01555253815212,-68.64124069959571,,,,,,,,,,,,0.09012213502723933,0.034853004080741976,,,,,,,,,,0.08288560411895345,0.0639670702122479,,,,,,,,,,,,20.589524486671134,22.852887993326547,,,,,,,,,,19.43843385773176,16.097721457477782,,,,,,,,,,,,103.33449151944895,99.2884438713959,,,,,,,,,,100.11975053520686,98.60993701474948,,,,,,,,
GLO,13891,24,,,,-104.32445421077072,-99.64938936225788,,,,,,,,,,-108.28871702176384,-75.55313005952847,,,,,,,,,,,,-108.87637563030569,-100.85051778557794,,,,,,,,,,-109.12895319138727,-68.80938641184467,,,,,,,,,,,,0.054489566008163105,0.045071450472079985,,,,,,,,,,0.09175828979542598,0.0627969114359894,,,,,,,,,,,,20.56666380047816,22.83518442827158,,,,,,,,,,19.455905883022254,16.124318544427485,,,,,,,,,,,,103.34629283146033,99.30841897622534,,,,,,,,,,100.11966319319723,98.61029673079351,,,,,,,,
GLO,13921,24,,,,-104.04760958808971,-99.67897221753819,,,,,,,,,,-108.28678542995459,-75.67944281347107,,,,,,,,,,,,-108.41469159333968,-100.8901428277254,,,,,,,,,,-109.13807737394404,-69.08467622614133,,,,,,,,,,,,0.0685688191100897,0.024783828923121445,,,,,,,,,,0.08921781987420517,0.04745181602686973,,,,,,,,,,,,20.5437518926959,22.817436121619398,,,,,,,,,,19.473401677432893,16.150732949211466,,,,,,,,,,,,103.35803338470282,99.3282524158894,,,,,,,,,,100.11961934640792,98.61063022749995,,,,,,,,
GLO,13951,24,,,,-103.8967398478804,-99.76354597391651,,,,,,,,,,-108.19431755475891,-75.88735785428257,,,,,,,,,,,,-108.1641674848753,-101.01631730021329,,,,,,,,,,-109.04970307076559,-69.46319975258508,,,,,,,,,,,,0.0734326683694898,0.070884967978247,,,,,,,,,,0.10573867568840256,0.09232541046748682,,,,,,,,,,,,20.520788859685034,22.799644011759614,,,,,,,,,,19.49092211549031,16.176967403775087,,,,,,,,,,,,103.36971387322045,99.34794459548043,,,,,,,,,,100.11961938797538,98.61093812991555,,,,,,,,
GLO,13981,24,,,,-103.66847976973568,-99.76118066512211,,,,,,,,,,-108.15593846932707,-76.08186962705113,,,,,,,,,,,,-107.78381912192019,-101.00510763692078,,,,,,,,,,-109.01998428915493,-69.82112864364827,,,,,,,,,,,,0.12364755596836972,0.08796647094173365,,,,,,,,,,0.11934606903849078,0.0703426775200431,,,,,,,,,,,,20.497774786287792,22.781809028001952,,,,,,,,,,19.508468075163595,16.203024597963253,,,,,,,,,,,,103.3813349967032,99.36749592846245,,,,,,,,,,100.11966371623457,98.61122105357299,,,,,,,,
GLO,14011,24,,,,-103.38542085169912,-99.79249036188418,,,,,,,,,,-108.18039071307597,-76.21374022922282,,,,,,,,,,,,-107.31144681909063,-101.04681819613073,,,,,,,,,,-109.05856653644446,-70.09537569941368,,,,,,,,,,,,0.06574239882238965,0.0855318999068911,,,,,,,,,,0.07750889888272444,0.08613060219476687,,,,,,,,,,,,20.474709745975865,22.763932090726094,,,,,,,,,,19.526040437831337,16.228907180078906,,,,,,,,,,,,103.39289746030042,99.38690683629623,,,,,,,,,,100.11975273479024,98.61147960469299,,,,,,,,
GLO,14041,24,,,,-103.1513763047335,-99.867179324131,,,,,,,,,,-108.11622143781773,-76.33838209768085,,,,,,,,,,,,-106.92119223192537,-101.15630845946531,,,,,,,,,,-109.00147524349029,-70.35789165813084,,,,,,,,,,,,0.12393966549742175,0.09789769851131386,,,,,,,,,,0.11823676086833797,0.09333901915513372,,,,,,,,,,,,20.451593800569366,22.74601411117556,,,,,,,,,,19.543640088570317,16.254617757891843,,,,,,,,,,,,103.40440197472014,99.40617774848782,,,,,,,,,,100.11988685261827,98.6117143804183,,,,,,,,
