system,SOD,nPRN,vtec_1,vtec_2,vtec_3,stec_1,stec_2,stec_3,roti_1,roti_2,roti_3,ipplat_1,ipplat_2,ipplat_3,ipplon_1,ipplon_2,ipplon_3
QZS,44791,3,-67.79314198987736,-56.00716006412323,-49.857313988302394,-63.56149647910116,-47.83288662214617,-42.897210644430125,0.02695760383902786,0.07515877854444558,0.051469826197506875,20.46570168344741,19.073865160514814,17.59206791129742,101.7798259469799,102.09599852730852,101.07399383657626
QZS,44821,3,-67.76323430710025,-55.98861789230848,-49.9145653136101,-63.52172293086438,-47.82557678952802,-42.96829166921183,0.007933590309016912,0.06274009908986193,0.04435862980956317,20.462625553442795,19.078866412000895,17.592057874615318,101.78079382159852,102.0913941528644,101.0739924943161
QZS,44851,3,-67.73377703823311,-55.97384126710749,-49.91273104536659,-63.482604636828746,-47.82330289317398,-42.96599214806867,0.010416383300294893,0.05558352345768103,0.07192120587167462,20.45953566121196,19.08385809270042,17.592047827521927,101.78175578010969,102.0868046232626,101.07399114913134
QZS,44881,3,-67.70346712671677,-55.951153013470886,-49.9281300149636,-63.44233004587574,-47.810186413930104,-42.98509522589966,0.015495724920450973,0.054856018103434274,0.07035022641121419,20.456432034632833,19.088840248718924,17.592037770065815,101.78271179490814,102.0822299170778,101.07398980101749
QZS,44911,3,-67.67635252314435,-55.935606376719164,-49.990542901074384,-63.40652619973219,-47.80669207192026,-43.06258672839858,0.017139673124545812,0.04367806957191893,0.07381880858972154,20.45331470177167,19.09381292586528,17.592027702295614,101.7836618386017,102.07767001296634,101.07398844997003
QZS,44941,3,-67.65444937256949,-55.92414746465509,-49.978736847777895,-63.37799354657,-47.808657660992175,-43.04790285657999,0.019658305148058774,0.035873157062126834,0.054146965591670905,20.45018369087274,19.098776169666923,17.592017624259984,101.78460588401533,102.07312488965363,101.07398709598452
QZS,44971,3,-67.65282876877866,-55.94608954801934,-50.01180352651727,-63.37767239797143,-47.855843714534934,-43.08894821573825,0.018299740751377577,0.03210700112283658,0.06647657027367523,20.447039030363133,19.10373002536134,17.59200753600765,101.78554390418967,102.06859452594273,101.07398573905652
QZS,45001,3,-67.65269199420543,-55.98041809220685,-50.01083817614147,-63.3794324102928,-47.91967917112439,-43.08772782792625,0.018077155542368314,0.03163542942070753,0.054222493595818946,20.44388074884992,19.108674537897183,17.591997437587377,101.78647587238251,102.064078900714,101.0739843791816
QZS,45031,3,-67.6984172269748,-56.010336916258865,-49.99965327922323,-63.444925090828356,-47.97737387548572,-43.07381472431292,0.016923793370790568,0.031600964840344276,0.024871901100677093,20.44070890309675,19.113609841887406,17.591987327426672,101.78740188992639,102.05957809188034,101.07398316147388
QZS,45061,3,-67.72117683596188,-56.01227701910262,-50.03527489891431,-63.478519305043854,-47.99701651998229,-43.1180332190387,0.027772706748685608,0.04235878434947258,0.02777241335978134,20.4375234659693,19.118535801835137,17.591977208861206,101.7883216748625,102.0550918805044,101.07398179588365
QZS,45091,3,-67.76638714001128,-56.03982046345689,-49.995229720411054,-63.54330542395628,-48.05120415670482,-43.06827786102006,0.04943231533012654,0.04692909563356537,0.038322405141145655,20.434324494722535,19.12345255175747,17.59196708027292,101.78923532889998,102.05062034470954,101.07398042733341
QZS,45121,3,-67.81392737157418,-56.05538858582912,-49.93586186795342,-63.61132900070596,-48.08903774065872,-42.99452474338708,0.058361749116832666,0.04494829100691254,0.014519941027292697,20.431112018664294,19.128360135467727,17.591956941710656,101.79014282617301,102.04616346367744,101.07397905581898
QZS,45151,3,-67.86384479196548,-56.055370281957806,-49.88642433872073,-63.68265406834383,-48.105661461072636,-42.9331044376325,0.05886572882606867,0.04195971763728503,0.040655904395605263,20.427886067280753,19.13325859648779,17.591946793223325,101.79104414103476,102.04172121667416,101.07397768133615
QZS,45181,3,-67.94532581749559,-56.06439733350392,-49.84752752803168,-63.79779943421028,-48.13439963314162,-42.88477504417644,0.06451363187088703,0.03592667851662238,0.06805205625105133,20.42464667022459,19.138147978062875,17.591936634859874,101.79193924806093,102.0372935830378,101.0739763038808
QZS,45211,3,-68.02805608955573,-56.10532897347679,-49.797893588594796,-63.91466617276121,-48.20611011380405,-42.82311063772196,0.05174356273643922,0.02353089670387128,0.05650301896283951,20.421393857322162,19.143028323150165,17.5919264666693,101.79282812204785,102.03288054218918,101.0739749234487
QZS,45241,3,-68.09345071098666,-56.11716244604963,-49.71242803856606,-64.00745816164294,-48.23836819482816,-42.71694516973623,0.05577726707935771,0.019935787977291404,0.07012278071992109,20.418127658565307,19.14789967443075,17.591916288700634,101.79371073801516,102.02848207362217,101.07397354003582
QZS,45271,3,-68.18386371985557,-56.183920475000676,-49.679799878639564,-64.13496213770816,-48.34461082640011,-42.676400853294204,0.05096620385371597,0.021450244496415728,0.052408577659720096,20.414848104112053,19.1527620743054,17.591906101002973,101.79458707120578,102.02409815690841,101.07397215363804
QZS,45301,3,-68.23338536303856,-56.244361625455376,-49.61261242020826,-64.20570911473112,-48.44213044426389,-42.59293559352458,0.036513883004655155,0.018317052894403277,0.06838727635121826,20.411555224285546,19.157615564895174,17.591895903625446,101.79545709708627,102.01972877169732,101.07397076425123
QZS,45331,3,-68.27541736253161,-56.31205663669074,-49.561447869881334,-64.26606312847099,-48.54923367541236,-42.529369862424126,0.04556802931823752,0.02770194577319249,0.05012715880347553,20.40824904957642,19.162460188036857,17.59188569661724,101.79632079134664,102.0153738977212,101.0739693718714
QZS,45361,3,-68.30155681725708,-56.39364361299074,-49.53817088593049,-64.30437207250827,-48.67484916814809,-42.50043901276474,0.024322406126918893,0.049093078724666776,0.019967270977648912,20.404929610631054,19.167295985298104,17.591875480027582,101.7971781299034,102.01103351478233,101.07396797649444
QZS,45391,3,-68.29888531559557,-56.48320866322022,-49.50318458818391,-64.30272774772243,-48.81098603733134,-42.456965719298886,0.037735800290910886,0.04765348537944698,0.012779132075763467,20.40159693825698,19.172122997969392,17.591865253905723,101.79802908889846,102.0067076027609,101.07396657811637
QZS,45421,3,-68.32550210187902,-56.603205350979565,-49.45056173806956,-64.34171757074989,-48.987847117074274,-42.391588610611315,0.0371472057755372,0.06428349435507487,0.025869764118360623,20.39825106342688,19.17694126705551,17.591855018301008,101.79887364469818,102.00239614162356,101.07396517673315
QZS,45451,3,-68.36560450115206,-56.702449312392446,-49.37755105114931,-64.39941221726747,-49.136522432730125,-42.30089068180967,0.06531488849016275,0.053353761451546744,0.02759252332213691,20.394892017265473,19.1817508332924,17.59184477326279,101.79971177389697,101.99809911140896,101.07396377234085
QZS,45481,3,-68.37343142062372,-56.82573254986078,-49.4141555386809,-64.41236181724133,-49.31727610882391,-42.346329564347464,0.058861697592124396,0.06402870182277205,0.025795193560435938,20.391519831054644,19.18655173714059,17.591834518840464,101.80054345331615,101.99381649223439,101.07396236493548
QZS,45511,3,-68.37716140706888,-56.942057176524266,-49.39590595979235,-64.4196459093829,-49.48840753199605,-42.32364225529155,0.05515848597614296,0.058893987275215706,0.02999658549877192,20.38813453623034,19.191344018785323,17.5918242550835,101.80136866000473,101.98954826429646,101.07396095451307
QZS,45541,3,-68.40088361742139,-57.08296681811363,-49.372960185934346,-64.45465324684449,-49.69229813675239,-42.2951224434458,0.0490686735268445,0.045510372520546814,0.028711584287686467,20.38473616438242,19.196127718138452,17.59181398204138,101.80218737123978,101.98529440786992,101.07395954106974
QZS,45571,3,-68.4058186778722,-57.22199767668758,-49.348214662449294,-64.46363314472524,-49.89337539417662,-42.264367374882845,0.036748241741195266,0.04902324297205081,0.0646668830263927,20.381324747250734,19.200902874839393,17.591803699763656,101.80299956452735,101.98105490330788,101.07395812460159
QZS,45601,3,-68.43549058228989,-57.37655192961437,-49.32346908616921,-64.506900977128,-50.11499441962341,-42.233612190632364,0.019302221059378778,0.04421228711636323,0.025938160432258255,20.377900316724915,19.205669528257108,17.591793408299907,101.80380521760263,101.97682973104023,101.0739567051047
QZS,45631,3,-68.43164521379852,-57.52435972240251,-49.3209114055487,-64.50374062503317,-50.32726114901269,-42.230413372431975,0.02339388996468504,0.044076324209928235,0.0569520054558948,20.374462904842808,19.21042771748734,17.591783107699754,101.80460430843061,101.9726188715773,101.07395528257528
QZS,45661,3,-68.48293585351132,-57.65065922326593,-49.29617637538603,-64.57696707516078,-50.51040429330832,-42.19967120302923,0.009632571012552178,0.03678103031688665,0.024345008677397733,20.371012543787888,19.21517748135682,17.591772798012883,101.80539681520655,101.96842230550646,101.07395385700943
QZS,45691,3,-68.51150357671706,-57.766875915100435,-49.313799708099566,-64.61871899594212,-50.67977570415909,-42.22153632077033,0.023034340628373527,0.03635484634609255,0.058072949056147856,20.36754926588992,19.219918858421153,17.591762479289002,101.80618271635606,101.96424001349472,101.07395242840339
QZS,45721,3,-68.55386482180616,-57.888333610405695,-49.30790094498207,-64.67957399455452,-50.85591738096256,-42.214187964202814,0.010086756025515972,0.029068964343319518,0.00945737939182282,20.364073103620605,19.224651886968356,17.59175215157786,101.80696199053611,101.96007197628632,101.07395099675334
QZS,45751,3,-68.63005108916951,-57.99613026568551,-49.41048933156941,-64.78725537416165,-51.01352117138962,-42.34157631057631,0.029530447833166308,0.029893958893707835,0.027531253073316095,20.360584089594003,19.229376605017052,17.591741814929275,101.80773461663505,101.95591817470486,101.07394956205549
QZS,45781,3,-68.66013388703186,-58.11939851305386,-49.40199414394955,-64.83110129717932,-51.19158991331566,-42.33100333748798,0.019941311011629975,0.024412700445002263,0.02828174836272762,20.35708225656339,19.234093050318986,17.59173146939307,101.80850057377339,101.95177858965175,101.07394812430614
QZS,45811,3,-68.75142246610623,-58.2303942055874,-49.41830381833793,-64.95965860825532,-51.35299635303469,-42.35123702960343,0.04404856530006289,0.03431792518536922,0.06414308646309523,20.35356763742253,19.2388012603562,17.591721115019148,101.80925984130349,101.94765320210934,101.07394668350155
QZS,45841,3,-68.8113780361894,-58.34765874641843,-49.43456169091172,-65.04483257292429,-51.52254760015948,-42.37140639944915,0.0317267213538043,0.03084620972888491,0.06160806296666964,20.35004026519724,19.243501272351274,17.591710751857416,101.81001239881155,101.94354199313258,101.07394523963802
QZS,45871,3,-68.86653220735764,-58.47751746146018,-49.48449931383999,-65.12335184348865,-51.708684043748725,-42.43340479581864,0.04449879739299559,0.034491347490814915,0.054521350454013844,20.346500173051474,19.248193123256897,17.591700379957842,101.81075822611614,101.93944494385842,101.07394379271189
QZS,45901,3,-68.92044900849048,-58.61731190388372,-49.596934646976635,-65.20014956783712,-51.907834236050384,-42.573023165695226,0.04411286889738274,0.0215334727749632,0.04896466922228471,20.34294739428447,19.252876849758106,17.59168999937046,101.81149730326906,101.93536203550495,101.07394234271943
QZS,45931,3,-68.97728012663407,-58.74658181140177,-49.668118390133024,-65.28096847523216,-52.09267318608526,-42.661408674193474,0.019697346913273937,0.008061386971318118,0.04897575262261692,20.339381962324076,19.25755248828063,17.591679610145295,101.81222961055666,101.9312932493642,101.07394088965714
QZS,45961,3,-69.03051484172579,-58.904396970513986,-49.71978324656048,-65.35680275378502,-52.31534566223028,-42.725552495908836,0.031737343725001275,0.018352345784473454,0.06678242710328555,20.335803910729727,19.262220074984786,17.59166921233245,101.81295512849921,101.92723856680831,101.0739394335213
QZS,45991,3,-69.11350805869367,-59.05831935135891,-49.800617792632785,-65.47377239639877,-52.53254559735209,-42.825924158585345,0.004967799314319776,0.017212380742605376,0.07181735508569038,20.332213273189268,19.26687964576824,17.591658805982053,101.81367383785158,101.92319796928766,101.07393797430841
QZS,46021,3,-69.18083201359848,-59.202578051964004,-49.88586893623507,-65.56905664185786,-52.73659035574955,-42.93178120360145,0.020649369967927485,0.028289586650796464,0.05464830607240003,20.328610083516555,19.2715312362668,17.59164839114428,101.81438571960369,101.9191714383304,101.07393651201481
QZS,46051,3,-69.22875203056682,-59.348102678810974,-50.00998198721105,-65.63750409773763,-52.942061136553356,-43.0859036090227,0.01140042053588393,0.03284002405264156,0.07540842511110747,20.324994375651276,19.276174881855265,17.59163796786933,101.81509075498053,101.91515895554268,101.07393504663709
QZS,46081,3,-69.29546566277708,-59.49525018518815,-50.05355761396997,-65.73191472877238,-53.14943324200298,-43.14000124084263,0.0228782451488954,0.02960707360399873,0.06207710231050592,20.321366183656387,19.28081061764734,17.591627536207476,101.81578892544269,101.91116050260896,101.07393357817166
QZS,46111,3,-69.3588077425224,-59.65059342751035,-50.12334447261274,-65.82164926962207,-53.36745531059595,-43.226652477496195,0.011717336286317093,0.026450177862918603,0.06085505433807831,20.317725541716502,19.285438478497156,17.591617096208992,101.81648021268661,101.90717606129131,101.07393210661506
QZS,46141,3,-69.38196030052858,-59.79411643195709,-50.25008446781936,-65.85584719924157,-53.569483114655704,-43.384037907700026,0.018874267945527108,0.011537785720368765,0.021242243998238885,20.31407248413653,19.29005849899851,17.591606647924223,101.81716459864472,101.90320561343043,101.07393063196378
QZS,46171,3,-69.40632956564689,-59.935374647841755,-50.312216715401156,-65.89172826681511,-53.7682478939328,-43.46118257896752,0.011969199515941633,0.01755175066877453,0.042378513452136515,20.31040704533975,19.29467071348705,17.59159619140352,101.81784206548582,101.8992491409444,101.0739291542145
QZS,46201,3,-69.42446459920933,-60.10673669978209,-50.38423756225133,-65.91900183468465,-54.00678622144668,-43.550608696847625,0.02632382174580852,0.004270482589465774,0.03012240413636964,20.306729259865968,19.29927515604118,17.59158572669731,101.81851259561543,101.89530662582833,101.07392767336367
QZS,46231,3,-69.44932327264193,-60.24718756269891,-50.41962056713126,-65.95556366556082,-54.20397076683256,-43.594531725607744,0.040781961207073565,0.012481825327076488,0.0433882443346067,20.303039162369398,19.303871860481674,17.59157525385603,101.819176171676,101.89137805015514,101.07392618940801
QZS,46261,3,-69.4705889549816,-60.3973659843537,-50.48923120358809,-65.9871666659152,-54.41383507101583,-43.68096460203805,0.045364344350009085,0.007715220592366557,0.02575668577119114,20.299336787619424,19.308460860370403,17.59156477293016,101.81983277654668,101.88746339607691,101.07392470234413
QZS,46291,3,-69.5254250236929,-60.523600693949646,-50.59372107213652,-66.06510784586465,-54.591659712241984,-43.81071667613691,0.04470974484947468,0.011162901561689906,0.050386145580990305,20.295622170496813,19.313042189013924,17.591554283970236,101.82048239334405,101.88356264582269,101.07392321216871
QZS,46321,3,-69.55333017812812,-60.66101769131241,-50.59279716550163,-66.10587052252993,-54.784103903016934,-43.80954765359066,0.03432042089156107,0.009966206770670522,0.038708043818844094,20.291895345988973,19.31761587946735,17.59154378702682,101.82112500542276,101.8796757816952,101.0739217188784
QZS,46351,3,-69.60514642484827,-60.79904485253407,-50.62478720516283,-66.17962364016284,-54.97712618440679,-43.84925693740144,0.03943989669300547,0.016354519893222497,0.039728381108279344,20.288156349194807,19.32218196452628,17.591533282150493,101.82176059637457,101.87580278607842,101.07392022246997
QZS,46381,3,-69.65169188072221,-60.953453589840905,-50.65545320692625,-66.24609272349801,-55.19164106967347,-43.88732183858259,0.022699115449506663,0.021210056202876994,0.04347180177021214,20.28440521531862,19.326740476733878,17.591522769391908,101.82238915002932,101.8719436414317,101.07391872294012
QZS,46411,3,-69.69759298000449,-61.104830028139936,-50.67673736890572,-66.3116624519322,-55.4018909025688,-43.913734749031796,0.01927692119758414,0.0171149195891804,0.07064895995184597,20.28064197966975,19.331291448379083,17.591512248801727,101.8230106504549,101.868098330292,101.07391722028562
QZS,46441,3,-69.7588080367058,-61.245848176372334,-50.677064973331525,-66.39833942906239,-55.598176208741314,-43.91412010421255,0.027148950288588335,0.02053791009434426,0.029315330909504285,20.276866677659864,19.335834911499163,17.59150172043067,101.82362508195749,101.86426683527182,101.07391571450334
QZS,46471,3,-69.83842055213431,-61.401403258043786,-50.713750951697335,-66.51036302462711,-55.81348754484615,-43.95966177512563,0.02127346107061537,0.018947130546447397,0.06286955718556007,20.273079344802305,19.34037089787781,17.591491184329477,101.82423242908165,101.86044913906147,101.07391420559001
QZS,46501,3,-69.9174945171806,-61.55605309442065,-50.735345378115966,-66.62161585198652,-56.02736007507193,-43.986460098599345,0.026776003382301586,0.01372017993959564,0.03945957034311235,20.269280016710493,19.344899439047307,17.59148064054893,101.82483267661027,101.85664522442735,101.07391269354258
QZS,46531,3,-70.00494091020435,-61.73939354496738,-50.74124831652024,-66.74437924206575,-56.27896357440765,-43.99376993121755,0.029944384239531024,0.014239405333019489,0.06621585113592836,20.26546872909488,19.34942056628947,17.591470089139843,101.82542580956513,101.85285507421166,101.07391117835785
QZS,46561,3,-70.11558840839757,-61.89519821919923,-50.807693137741964,-66.89907968025813,-56.49387665617147,-44.07627162950397,0.032998243400013776,0.01864351861384856,0.032344733200433656,20.261645517762442,19.35393431063462,17.591459530153077,101.82601181320659,101.84907867133364,101.0739096600328
QZS,46591,3,-70.21714954281232,-62.08426022838667,-50.82399153336189,-67.04121604718864,-56.7525329304215,-44.09649248030299,0.04090825655116541,0.024989215647821805,0.009694841323675221,20.257810418614156,19.358440702864172,17.59144896363952,101.82659067303405,101.84531599878758,101.07390813856426
QZS,46621,3,-70.31570039873358,-62.282688321606585,-50.821122864523666,-67.17916440964655,-57.02330365632671,-44.09290819123431,0.04666584541433844,0.02120329448737179,0.021941457789224954,20.253963467643676,19.362939773510014,17.59143838965009,101.82716237478562,101.84156703964396,101.07390661394932
